pivot,derivation,similarity,category,affix
watt,escenificación,0.8311433,V:N,-ción
adición,furibundamente,0.8907151,ADJ:ADJ,-mente
fin,dulcera,0.8723139,ADJ:ADJ,-ero
semicírculo,cafeto,0.9376493,N:N,-eto
estudiar,procuraduría,0.8929992,N:N,-ía
colonia,permanentemente,0.82923967,N:ADV,-mente
bravo,prodigiosamente,0.8307697,ADJ:ADV,-mente
ahora,traducibilidad,0.8469194,ADJ:ADJ,-idad
dialecto,importador,0.9068906,V:ADJ,-dor
usar,grasilla,0.8746876,N:N,-illa
perico,biestable,0.9235868,ADJ:N,bi-
sala,tendero,0.90422624,V:N,-ero
ayer,antiesclavista,0.9220119,N:ADJ,anti-
pecado,disculpar,0.9404633,V:V,dis-
bocado,enajenador,0.9213177,V:ADJ,-dor
zumbar,endiabladamente,0.8854944,ADJ:ADV,-mente
zanca,arcabucear,0.9121044,N:V,-ear
zapato,goterear,0.941736,N:V,-ear
zapato,politizar,0.9265398,ADJ:V,-izar
zapato,exprovincia,0.92056656,N:N,ex-
zigzag,desconcertante,0.91154987,V:ADJ,-ante
zorro,tediosamente,0.8935974,ADJ:ADV,-mente
zoología,negociazo,0.7189554,N:N,-azo
vaca,rejón,0.91464746,N:N,-ón
vaca,antisoberanista,0.8953266,ADJ:N,anti-
Yucatán,supercomputadora,0.8470381,N:N,super-
muro,extraordinariamente,0.82343805,ADJ:ADV,-mente
útil,giennense,0.8828112,N:ADJ,-ense
útil,cromáticamente,0.90285,ADJ:ADV,-mente
utilizar,vehicular,0.84602404,N:V,-ar
uso,pinzar,0.87500954,N:V,-ar
mentir,monja,0.93508726,N:N,-a
Urano,descoser,0.9161443,V:V,des-
urbanizar,dinamarqués,0.86271685,N:ADJ,-és
urgente,calculador,0.8776826,V:N,-dor
Uganda,aguacatero,0.7318588,N:ADJ,-ero
ulterior,muchacho,0.9134606,ADJ:N,-acho
último,amigabilidad,0.86501694,ADJ:N,-idad
mar,correctamente,0.6711397,ADJ:ADV,-mente
unánime,vastedad,0.86755425,ADJ:N,-edad
universal,brincote,0.8920544,N:N,-ote
berilo,aquietador,0.9378054,V:ADJ,-dor
Titán,eurodrama,0.88482565,N:N,euro-
litografía,conceptualidad,0.9167557,ADJ:N,-idad
barita,recercar,0.9058894,V:V,re-
Neptuno,crudito,0.8972744,ADJ:ADJ,-ito
Plutón,oligúrico,0.89482933,N:ADJ,-ico
América,magnánimamente,0.8919942,ADJ:ADV,-mente
California,bofetada,0.8279758,N:N,-ada
fer,saborete,0.85793126,N:N,-ete
cabo,ventralmente,0.8732907,ADJ:ADV,-mente
proteína,durablemente,0.845267,ADJ:ADV,-mente
posta,carreterita,0.8608916,N:N,-ita
macho,sobrecoste,0.89068055,N:ADJ,sobre-
bacteria,tapadera,0.8851889,V:N,-era
vaca,cronometraje,0.8857428,N:N,crono-
vacar,cableamiento,0.9126799,V:N,-miento
abrir,alpaquero,0.90352076,N:N,-ero
alzar,villista,0.87957984,N:ADJ,-ista
civilizar,vacacional,0.94361,ADJ:ADJ,-al
reproducir,fachada,0.8542864,N:N,-ada
cubrir,hipersensibilidad,0.90146655,N:N,hiper-
caballo,pedantismo,0.90940595,ADJ:N,-ismo
saber,tardísimo,0.8935092,ADJ:ADJ,-ísimo
sabio,antitrauma,0.90957624,N:ADJ,anti-
sabor,ancorería,0.89652413,N:N,-ería
jabón,verborrágico,0.9082237,N:ADJ,-ico
jabón,gemidor,0.9374764,V:ADJ,-dor
jadear,hechizar,0.96096987,N:V,-ar
hala,supercrítica,0.8884467,N:N,super-
Jamaica,privatización,0.75095963,V:N,-ación
Jamaica,reabastecer,0.7537179,V:V,re-
jarana,camperita,0.86836714,N:N,-ita
jardín,planeador,0.9127298,V:N,-dor
jarro,mamógrafo,0.94071335,N:N,-grafo
jinete,íntimamente,0.88703567,ADJ:ADV,-mente
jocoso,gotera,0.9441937,N:N,-era
jornal,morería,0.9206079,ADJ:N,-ería
joroba,malinterpretación,0.8998618,N:N,mal-
jovial,victoriano,0.9038371,N:ADJ,-ano
joya,ostionera,0.8651994,N:N,-era
joya,archiducado,0.8789965,N:ADJ,-ado
Juan,osteogénesis,0.868851,N:N,osteo-
judicial,correazo,0.8740777,N:N,-azo
juerga,glucagonoma,0.90232074,N:N,-oma
jugar,blanqueador,0.9146954,V:N,-dor
jugar,desgarbo,0.89947844,N:N,des-
jugo,vilmente,0.9103421,ADJ:ADV,-mente
jugar,eferencia,0.9231382,ADJ:N,-ia
juguete,recapitalizar,0.8909916,V:V,re-
juguete,carterilla,0.94996333,N:N,-illa
juguetón,comidilla,0.9033611,N:N,-illa
juicio,asolador,0.9063764,V:ADJ,-dor
junto,dragar,0.89532757,N:V,-ar
justo,repasito,0.93858063,N:N,-ito
justicia,geopolíticamente,0.8769498,ADV:ADV,geo-
justificar,sónico,0.88074833,N:ADJ,-ico
joven,anillero,0.8560564,ADJ:N,-ero
quebrantar,guardianía,0.92669374,N:N,-ía
ñoño,ascetismo,0.8429366,N:N,-ismo
quejar,volcamiento,0.9310116,V:N,-miento
burla,serenísimo,0.92766166,N:ADJ,-ísimo
verdad,acotillo,0.91914636,N:N,a-
testículo,suspendedor,0.91978496,V:ADJ,-dor
quemar,nervadura,0.9132366,N:N,-dura
quemar,orientalismo,0.905024,ADJ:N,-ismo
quemar,depreciación,0.951492,V:N,-ción
queso,garantía,0.91904205,ADJ:N,-ía
Quijote,prefabricación,0.8782645,N:N,pre-
social,expectación,0.8832398,V:N,-ción
φαίνω,relevantemente,0.7907899,ADJ:ADV,-mente
quirúrgico,distinguidor,0.8983104,V:ADJ,-dor
ñoño,tesorito,0.8843341,N:N,-ito
onda,migaja,0.8697346,N:N,-aja
falta,farandulero,0.894837,N:ADJ,-ero
polar,siestita,0.86127937,N:N,-ita
tutor,trepadera,0.8815866,V:N,-dera
moro,rapeo,0.9194168,V:N,-eo
bacterial,impulsivamente,0.87712514,ADJ:ADV,-mente
secretario,michoacano,0.8213017,N:ADJ,-ano
carreta,desriscar,0.9511579,V:V,des-
frente,espinal,0.9290142,N:ADJ,-al
triste,preeminencia,0.86792845,N:N,pre-
legal,reinaugurar,0.83599716,V:V,re-
Perú,inmaculadamente,0.73029524,ADJ:ADV,-mente
elector,neomonja,0.91726905,N:N,neo-
dimensión,sobreceño,0.87478137,ADJ:N,sobre-
cérvix,portoncito,0.9377272,N:N,-cito
península,mariconada,0.85496825,N:N,-ada
inglés,hidroquinona,0.768321,N:N,hidro-
flor,kilonewton,0.86609817,N:N,kilo-
color,veintavo,0.87747926,N:ADJ,-avo
lateral,coestructurar,0.9154181,V:V,co-
recurso,zoospora,0.8377513,N:N,zoo-
unir,antitranspirante,0.8177095,N:N,anti-
unión,breñal,0.91407794,N:N,-al
arteria,palmera,0.8563748,N:N,-era
estudio,huevear,0.908794,N:V,-ear
América,permisionario,0.87703395,N:N,-ario
taco,apelotardado,0.93801695,V:ADJ,-ado
puerto,semielástico,0.8567301,ADJ:ADJ,semi-
fijo,sandez,0.9103217,ADJ:N,-ez
registro,avenimiento,0.910585,V:N,-miento
paso,caritativamente,0.90841085,ADJ:ADV,-mente
genital,cerrito,0.91149694,N:N,-ito
coloquio,incrementalmente,0.90290785,ADJ:ADV,-mente
guerra,marrullero,0.8512249,N:ADJ,-ero
amar,neohumanístico,0.8710426,ADJ:ADJ,neo-
papal,microelectromecánico,0.81629294,ADJ:ADJ,micro-
neutrino,subluxación,0.9065484,N:ADJ,sub-
peritoneo,semisintético,0.92985344,ADJ:ADJ,semi-
Felipe,ultrasofisticado,0.90011096,ADJ:ADJ,ultra-
στάσις,legitimador,0.93937373,V:ADJ,-dor
luchar,huesoso,0.93089086,N:ADJ,-oso
territorio,humanización,0.74465996,V:N,-ción
embarcar,asintomáticamente,0.9066644,ADJ:ADJ,-mente
acerbo,carbonización,0.8999544,V:N,-ción
tetrágono,malbaratar,0.8830009,V:V,mal-
estrena,tachador,0.9170328,V:ADJ,-dor
zodiaco,circularmente,0.89212537,ADJ:ADV,-mente
paja,tirón,0.8833035,V:N,-ón
labrar,minero,0.9357757,N:N,-ero
permeable,perico,0.9079344,N:N,-ico
torta,manguera,0.91868025,N:N,-era
camisa,funebrero,0.94483006,ADJ:N,-ero
pastel,choclear,0.91368467,N:V,-ear
papel,recuadrar,0.85139185,N:V,-ar
tortilla,gritadera,0.920528,V:N,-dera
Finlandia,fuertemente,0.89053345,ADJ:ADV,-mente
honor,olfatear,0.8371359,N:V,-ear
esperar,abrazamiento,0.9060629,V:N,-miento
clerical,simpáticamente,0.8645786,ADJ:ADV,-mente
macho,carnavalear,0.93043584,N:V,-ear
lateral,picovatio,0.9157708,N:N,pico-
Perú,espejeante,0.75094146,V:ADJ,-ante
viral,patéticamente,0.8913608,ADJ:ADV,-mente
virus,hispanista,0.8693685,ADJ:N,-ista
elemento,henchidura,0.8045573,V:N,-dura
brujo,quincenalmente,0.8682745,ADJ:ADV,-mente
dispensable,antiatómico,0.8804394,ADJ:ADJ,anti-
normal,superfluamente,0.92377764,ADJ:ADV,-mente
agradar,sectorial,0.9353613,N:ADJ,-al
base,amasador,0.8787127,N:ADJ,-dor
ducto,apostólicamente,0.86341995,ADJ:ADV,-mente
patriota,granulomatosis,0.83821934,N:N,-osis
seguir,potencialización,0.89629155,V:N,-ción
concentrar,neonazi,0.9132268,ADJ:ADJ,neo-
nacional,cañuela,0.8810306,N:N,-uelo
asociar,glorificable,0.92985797,V:ADJ,-able
escuadra,gratuitamente,0.8255533,ADJ:ADV,-mente
enfrentar,mamoso,0.8289445,V:ADJ,-oso
manifestar,modismo,0.90288156,N:N,-ismo
organizar,contrahechura,0.7233972,ADJ:N,-ura
viajar,tablestacado,0.8636423,N:N,-ado
equipar,desideologizar,0.9194605,V:V,des-
sombrero,arrugación,0.9177661,V:N,-ción
vender,alameda,0.90417737,N:N,-eda
seguro,pudiente,0.9183298,N:ADJ,-nte
acontecer,ilegal,0.8796118,ADJ:ADJ,in-
negociar,amarillura,0.80356157,ADJ:N,-ura
activo,cabroncito,0.89328575,ADJ:N,-cito
procesar,catalanero,0.85475695,N:N,-ero
invitar,inmunodeficiencia,0.90093803,N:N,inmuno-
voz,cuyo,0.8013951,N:N,-o
mayor,desarraigar,0.8787466,V:V,des-
asistir,naturismo,0.8992583,N:N,-ismo
católico,metamaterial,0.8883374,ADJ:N,meta-
acción,botswanés,0.8240575,N:ADJ,-és
partido,excongresista,0.8211969,N:N,ex-
guerrilla,frenéticamente,0.8765526,ADJ:ADJ,-mente
comercializar,teórico,0.8511274,N:ADJ,-ico
por ciento,cocorronazo,0.8573787,N:N,-azo
traficante,subcoordinador,0.8931087,ADJ:N,sub-
escaso,antiautoritario,0.90535885,ADJ:ADJ,anti-
resistible,tostadora,0.9312597,V:N,-dora
trámite,lotear,0.9233811,N:V,-ear
presencia,gotemburgués,0.871506,N:N,-és
catar,estrellar,0.90076536,N:V,-ar
captura,coahuilense,0.86307955,N:ADJ,-ense
relación,bolinar,0.9033125,N:V,-ar
abolir,birrear,0.8687336,N:V,-ear
exportar,subsección,0.8677598,N:N,sub-
poblar,vascófilo,0.91963506,ADJ:ADJ,-filo
terror,caninamente,0.9283745,ADJ:ADV,-mente
sueldo,sobrepique,0.90544295,N:ADJ,sobre-
mover,descrismar,0.92981994,V:V,des-
pelota,antiestrés,0.8742163,N:ADJ,anti-
proceder,laberintitis,0.84948915,N:N,-itis
visión,paritorio,0.89799917,V:N,-torio
educar,lujosísimo,0.9236787,ADJ:ADJ,-ísimo
urbano,extraterrenal,0.9020059,ADJ:ADJ,extra-
libre,ferradura,0.9114476,V:N,-dura
periódico,amalgamación,0.9091317,V:N,-ción
embajada,improductivo,0.90796787,ADJ:ADJ,im-
detener,aldehuela,0.90595937,N:ADJ,-uela
pasaje,alcanzadizo,0.9171867,ADJ:ADJ,-izo
ropa,esquelita,0.8692863,N:N,-ita
silla,demagógico,0.8849546,N:ADJ,-ico
cabeza,humedecer,0.8623815,ADJ:V,-ecer
colcha,sacudidura,0.945699,V:N,-dura
caja,antifeminista,0.91844094,N:ADJ,anti-
tocar,zoroastriano,0.88868743,N:ADJ,-iano
comer,inciertamente,0.91787124,ADJ:ADV,-mente
votar,calladamente,0.88531774,V:ADV,-mente
análisis,contrapechar,0.91472566,V:V,contra-
pueblo,heraclitano,0.87323725,N:ADJ,-ano
viso,subordinadamente,0.8387157,ADJ:ADV,-mente
maza,verboide,0.88747245,N:N,-oide
café,terrón,0.90939313,N:N,-ón
plato,microprocesador,0.89441013,ADJ:N,micro-
azúcar,guaranismo,0.8859723,ADJ:N,-ismo
hilo,pleiteante,0.9346231,V:ADJ,-nte
percha,reverdecer,0.91285497,V:V,re-
maleta,orientar,0.93323827,N:V,-ar
paraguas,disciplinadamente,0.8975984,ADJ:ADV,-mente
escala,acebedo,0.8783466,N:N,-edo
cerrar,inaplicado,0.8999358,ADJ:ADJ,in-
caballo,maestría,0.8634264,ADJ:N,-ía
casa,atracador,0.9220743,V:N,-dor
atacar,escasear,0.8738626,ADJ:V,-ear
secretario,educativo,0.79036975,V:ADJ,-ivo
integrar,aclorhídrico,0.82133913,N:ADJ,-ico
ciudad,ininteligentemente,0.67126155,ADJ:ADV,-mente
paño,museográfico,0.89221025,N:ADJ,-ico
pájaro,escalofriar,0.92281437,V:V,es-
candidato,sestear,0.8972291,N:V,-ear
defensa,desalojamiento,0.89889514,V:N,-miento
movilización,multidivisa,0.91546315,N:ADJ,multi-
legal,ultraconservador,0.88995045,ADJ:N,ultra-
aguaza,penalización,0.88024324,V:N,-ción
agudo,antipiratería,0.8371586,N:ADJ,anti-
ala,tesorero,0.89955103,N:ADJ,-ero
alto,envaramiento,0.89339954,V:N,-miento
asir,desenhetrar,0.91103476,V:V,des-
balaustre,almecino,0.8271333,N:N,-ino
oficial,sobreviraje,0.81502765,N:N,sobre-
líder,vainilla,0.8643634,N:N,-illa
masificar,lejanía,0.9137121,ADJ:N,-ía
naturalizar,indiscutidamente,0.89422977,ADJ:ADV,-mente
absoluto,hemocultivo,0.901775,N:ADJ,hemo-
central,fineza,0.8256298,ADJ:N,-eza
comandar,animadísimo,0.93213236,ADJ:ADJ,-ísimo
empeñar,quemadura,0.89684373,V:N,-dura
análisis,altivecer,0.8751726,ADJ:V,-ecer
aparecer,transfronterizo,0.87190837,ADJ:ADJ,trans-
negociar,sorprehender,0.89426,V:V,sor-
enriquecer,pasador,0.8960639,V:N,-dor
arrollar,zeptovatio,0.90281415,N:N,zepto-
expreso,palmero,0.78794944,N:N,-ero
seguir,auspiciador,0.89989495,V:N,-dor
lengua,yibutiano,0.88666135,N:ADJ,-ano
federar,ahijado,0.8817709,V:N,-ado
ganar,jamoncillo,0.8416404,N:N,-cillo
pobre,fashionista,0.8729706,ADJ:ADJ,-ista
programa,rondalla,0.92209107,N:N,-alla
vivir,mulita,0.90454644,N:N,-ita
asesino,reincidir,0.897501,V:V,re-
cintura,obrita,0.86146027,N:N,-ita
autor,exanalista,0.7955244,N:N,ex-
plan,papiloma,0.9101095,N:N,-oma
bombarda,bolígrafo,0.91869444,N:N,-grafo
sentir,mesangial,0.8770753,ADJ:ADJ,-al
acercar,forzamiento,0.93880033,V:N,-miento
compaña,superministro,0.68177843,N:N,super-
mucho,microrregión,0.8652748,N:N,micro-
señora,embrujador,0.91641825,V:ADJ,-dor
nudo,bloqueo,0.9091146,V:N,-eo
violar,sobreesdrújulo,0.92000335,ADJ:ADJ,sobre-
formación,boletear,0.8985342,N:V,-ar
penalizar,alpinístico,0.8628132,N:ADJ,-ico
legislar,desfiladero,0.8987837,V:N,-dero
creer,enterocolitis,0.857356,N:N,entero-
recomendar,goleador,0.88259524,V:ADJ,-dor
legal,aleatorización,0.89605534,V:ADJ,-ción
agrupar,semirrural,0.88732326,ADJ:ADJ,semi-
intenso,inhabitado,0.85905886,ADJ:ADJ,in-
oficina,azulado,0.89907247,N:ADJ,-ado
mercado,madrigalizar,0.9123388,N:V,-izar
presión,adornista,0.78064233,N:N,-ista
prisión,macrodemanda,0.75070834,N:N,macro-
pelo,fisgón,0.89993876,V:ADJ,-ón
fútbol,generosísimamente,0.7815754,ADJ:ADV,-mente
estera,asador,0.8787694,V:N,-dor
respirar,seccionalero,0.88527006,N:N,-ero
cepo,yerboso,0.94504815,N:ADJ,-oso
regular,aguardamiento,0.8796098,V:N,-miento
alto,amarillamiento,0.8978676,V:N,-miento
mujer,caracho,0.8684692,N:N,-acho
afable,insinceridad,0.8783258,ADJ:N,-idad
pago,retumbar,0.94806385,V:V,re-
aguja,aficionar,0.9219681,N:V,-ar
reportar,esferita,0.73333335,N:N,-ita
documento,reconsagrar,0.8384142,V:V,re-
causa,aliblanco,0.884011,ADJ:ADJ,ali-
marca,sobreestimular,0.8453258,V:V,sobre-
oscuro,autoabastecerse,0.80864036,V:V,auto-
encadenar,autoenfoque,0.9435112,N:N,auto-
particular,perdicita,0.81138337,N:N,-ita
público,derrochador,0.8906775,V:ADJ,-dor
alto,bulteador,0.8959705,V:N,-dor
deliberado,alternante,0.9006119,V:ADJ,-ante
intencional,fatalista,0.94150907,ADJ:ADJ,-ista
crecer,oncológico,0.93214273,N:ADJ,-ico
desacelerar,cornamenta,0.686661,N:N,-menta
aislar,jícaro,0.8752977,N:N,-o
carro,moranza,0.9232544,V:N,-anza
reflejo,cachete,0.89813805,N:N,-ete
selección,envidiable,0.7746511,V:ADJ,-able
actual,teleevangelismo,0.8462994,N:N,tele-
panda,previsualización,0.88038445,V:N,-ción
Rodrigo,acusado,0.8068763,V:ADJ,-ado
empleo,proveedor,0.92657053,V:ADJ,-dor
ventaja,confortablemente,0.90938145,ADJ:ADJ,-mente
analfabeto,sandwichera,0.9326489,N:N,-era
especializar,exportación,0.9148416,V:N,-ción
desdoblar,aserradero,0.94641423,V:N,-dero
nosocomio,anatomizar,0.9192962,N:V,-izar
conexión,impulsividad,0.9178549,ADJ:N,-idad
idea,crianza,0.93470013,V:N,-anza
tirar,pesadilla,0.9171621,ADJ:N,-illa
favor,bocinazo,0.90230215,N:N,-azo
disculpa,alternancia,0.93228155,V:ADJ,-ancia
millón,ensayístico,0.86513376,N:ADJ,-ístico
imperial,microbiólogo,0.8143629,N:N,micro-
subsidio,hemotórax,0.91697955,N:N,hemo-
calefacción,emplástico,0.94407016,N:ADJ,-́ico
beneficio,tabaquero,0.90534645,N:ADJ,-ero
chat,cristalizadero,0.91030693,V:N,-dero
pantorra,incrementar,0.85297906,N:V,-ar
botar,degolladero,0.9267704,V:N,-dero
gota,bimundialista,0.9218973,ADJ:ADJ,bi-
asbesto,rompimiento,0.86059386,V:N,-miento
coño,favoritismo,0.9257869,ADJ:N,-ismo
tonto,motillo,0.9572536,N:N,-illo
meninge,esquilón,0.87324303,N:N,-ón
peritoneo,decolaje,0.91796756,V:N,-aje
pleura,salmonado,0.9229021,N:ADJ,-ado
goma,restablecer,0.8617808,V:V,re-
costal,antropomorfizar,0.91333914,ADJ:V,-izar
solar,errorcito,0.89499575,N:N,-cito
vagina,tejería,0.8599499,N:N,-ía
tendón,matero,0.9294627,N:N,-ero
provisión,pistoletazo,0.9021268,N:N,-azo
perceptible,exalumen,0.83270955,N:N,exa-
tolerable,cinquillo,0.904812,N:N,-illo
audible,abuelito,0.9208193,N:N,-ito
engaño,pizzería,0.8865196,N:N,-ería
decepción,sobrefinanciación,0.9127758,N:ADJ,sobre-
grave,taconear,0.8884352,N:V,-ear
cansar,suboficial,0.8851281,ADJ:N,sub-
actor,absorbencia,0.7138364,V:N,-encia
viajar,nuevitero,0.8594161,N:ADJ,-ero
gel,golpista,0.8702133,N:ADJ,-ista
picar,suministrador,0.89484066,V:ADJ,-dor
faro,mesero,0.96064377,N:N,-ero
banda,escollera,0.89633185,N:N,-era
pesado,catolicidad,0.92007804,ADJ:N,-idad
vaina,descaecimiento,0.8759905,V:N,-miento
deshidratar,contrabandear,0.87965053,V:V,contra-
plata,juramentador,0.7968382,V:ADJ,-dor
obra,nanohertz,0.8111502,N:N,nano-
bello,herrerano,0.92253864,N:ADJ,-ano
diestro,carpintear,0.91805714,N:V,-ear
completo,hipoglucemia,0.7904904,N:N,hipo-
torear,cardón,0.92250884,N:N,-ón
chapuz,avistamiento,0.90566516,V:N,-miento
cubrir,adelgazamiento,0.93911105,V:N,-miento
cubrir,deformador,0.9143725,V:ADJ,-dor
desafortunado,avasallarse,0.8853482,V:V,-se
afortunado,críticamente,0.84938765,ADJ:ADV,-mente
gato,budincito,0.94891584,N:N,-cito
llorar,laudabilidad,0.8851135,ADJ:N,-idad
llamar,Abelito,0.83621633,N:N,-ito
cojón,platónico,0.92812365,N:ADJ,-ico
amigo,tozudez,0.9140779,ADJ:N,-ez
congelar,nostálgico,0.9422615,N:ADJ,-ico
manteca,multar,0.9057059,N:V,-ar
lleno,majaderamente,0.9317816,N:ADV,-mente
abuelo,modernita,0.9249554,ADJ:ADJ,-ito
presentar,hojecer,0.88940525,N:V,-ecer
radio,rejo,0.9080591,N:N,-o
color,acoplador,0.8903816,V:ADJ,-dor
humo,embotar,0.88347685,ADJ:V,em-
vacunar,mongolito,0.9549338,ADJ:N,-ito
vacuna,cosmológico,0.91846997,N:ADJ,-ico
vado,revelandero,0.911261,V:ADJ,-ero
vagabundo,tupidez,0.94548494,ADJ:N,-ez
vago,azuquita,0.9516849,N:N,-ita
vago,adenocarcinoma,0.85413206,N:N,adeno-
vago,jardinillo,0.9385206,N:N,-illo
valer,cajita,0.9436585,N:N,-ita
valiente,espantosamente,0.9047354,ADJ:ADV,-mente
valor,papayita,0.74391186,ADJ:N,-ita
título,inequívocamente,0.8316282,ADJ:ADV,-mente
cruz,gorrón,0.92798996,ADV:ADJ,-ón
