pivot,derivation,similarity,category,affix
fétido,soldador,0.054344227176280846,V:N,-dor
watt,escenificación,0.004099180872327524,V:N,-ción
adición,furibundamente,0.037443003450907786,ADJ:ADJ,-mente
fin,dulcera,0.11151361090208234,ADJ:ADJ,-ero
semicírculo,cafeto,0.22923302597228112,N:N,-eto
estudiar,procuraduría,0.13478841894468374,N:N,-ía
colonia,permanentemente,0.14120877549064326,N:ADV,-mente
bravo,prodigiosamente,0.17564972533357048,ADJ:ADV,-mente
ahora,traducibilidad,0.041708105484357105,ADJ:ADJ,-idad
dialecto,importador,0.1256101623787127,V:ADJ,-dor
usar,grasilla,0.13032609315216337,N:N,-illa
perico,biestable,0.061694903533558665,ADJ:N,bi-
sala,tendero,0.1352960557339481,V:N,-ero
ayer,antiesclavista,0.09130970494784363,N:ADJ,anti-
pecado,disculpar,0.22103471168328337,V:V,dis-
bocado,enajenador,0.17832850548504764,V:ADJ,-dor
zumbar,endiabladamente,0.2762193636706265,ADJ:ADV,-mente
zanca,arcabucear,0.173227198739755,N:V,-ear
zapato,goterear,0.1534288296153845,N:V,-ear
zapato,politizar,0.13254294501644714,ADJ:V,-izar
zapato,exprovincia,0.12808801230047884,N:N,ex-
zigzag,desconcertante,0.264170018873765,V:ADJ,-ante
zorro,tediosamente,0.11215117172039124,ADJ:ADV,-mente
zoología,negociazo,0.07928406888380946,N:N,-azo
vaca,rejón,0.167126898113508,N:N,-ón
vaca,antisoberanista,0.13597737771735474,ADJ:N,anti-
Yucatán,supercomputadora,0.09543129300508124,N:N,super-
muro,extraordinariamente,0.04250801401588289,ADJ:ADV,-mente
útil,giennense,0.1217053550307412,N:ADJ,-ense
útil,cromáticamente,0.13358256752273712,ADJ:ADV,-mente
utilizar,vehicular,0.21713421840107716,N:V,-ar
uso,pinzar,0.18218307992757343,N:V,-ar
mentir,monja,0.14675584082102788,N:N,-a
Urano,descoser,0.035398675431361104,V:V,des-
urbanizar,dinamarqués,0.053257421524587345,N:ADJ,-és
urgente,calculador,0.13087332844757416,V:N,-dor
Uganda,aguacatero,0.07376931086965133,N:ADJ,-ero
ulterior,muchacho,0.14439222827531817,ADJ:N,-acho
último,amigabilidad,0.11347326718603123,ADJ:N,-idad
mar,correctamente,0.025560747167006848,ADJ:ADV,-mente
unánime,vastedad,0.18329929909061993,ADJ:N,-edad
universal,brincote,0.11686384548852258,N:N,-ote
berilo,aquietador,0.1703310406575893,V:ADJ,-dor
Titán,eurodrama,0.16476081095273187,N:N,euro-
litografía,conceptualidad,0.22700831799388244,ADJ:N,-idad
barita,recercar,0.10429744087408754,V:V,re-
Neptuno,crudito,0.12787310958816978,ADJ:ADJ,-ito
Plutón,oligúrico,0.16307644543539646,N:ADJ,-ico
América,magnánimamente,0.1360027324260329,ADJ:ADV,-mente
California,bofetada,0.10525703912874729,N:N,-ada
fer,saborete,0.022429200194239107,N:N,-ete
cabo,ventralmente,0.16305776784988668,ADJ:ADV,-mente
proteína,durablemente,0.08760578603914171,ADJ:ADV,-mente
posta,carreterita,0.30097390034697313,N:N,-ita
macho,sobrecoste,0.0574117244103487,N:ADJ,sobre-
bacteria,tapadera,0.15233240844033313,V:N,-era
vaca,cronometraje,0.05865963748409908,N:N,crono-
vacar,cableamiento,0.11067494025601554,V:N,-miento
abrir,alpaquero,0.11944762627677541,N:N,-ero
alzar,villista,0.05971212651776203,N:ADJ,-ista
civilizar,vacacional,0.07595595627342211,ADJ:ADJ,-al
reproducir,fachada,0.0864090861953124,N:N,-ada
cubrir,hipersensibilidad,0.03670317248780042,N:N,hiper-
caballo,pedantismo,0.176359266465281,ADJ:N,-ismo
saber,tardísimo,0.15114123738421514,ADJ:ADJ,-ísimo
sabio,antitrauma,0.18882258599762203,N:ADJ,anti-
sabor,ancorería,0.007882263256843713,N:N,-ería
jabón,verborrágico,0.09840112764589182,N:ADJ,-ico
jabón,gemidor,0.16496188297597958,V:ADJ,-dor
jadear,hechizar,0.2202226853936119,N:V,-ar
hala,supercrítica,0.12569390591224217,N:N,super-
Jamaica,privatización,0.07031812522968861,V:N,-ación
Jamaica,reabastecer,0.10936016928277814,V:V,re-
jarana,camperita,0.15799597176038316,N:N,-ita
jardín,planeador,0.190295577393798,V:N,-dor
jarro,mamógrafo,0.11611009702888209,N:N,-grafo
jinete,íntimamente,0.03981152099540641,ADJ:ADV,-mente
jocoso,gotera,0.15445765318264637,N:N,-era
jornal,morería,0.13120404156409393,ADJ:N,-ería
joroba,malinterpretación,0.1792870623446945,N:N,mal-
jovial,victoriano,0.3070265205918741,N:ADJ,-ano
joya,ostionera,0.2719416238953052,N:N,-era
joya,archiducado,0.20856860048961767,N:ADJ,-ado
Juan,osteogénesis,0.08789796815775341,N:N,osteo-
judicial,correazo,0.1728898719843579,N:N,-azo
juerga,glucagonoma,0.034021981067166585,N:N,-oma
jugar,blanqueador,0.14442575612484987,V:N,-dor
jugar,desgarbo,0.10644467511893219,N:N,des-
jugo,vilmente,0.12392853665819126,ADJ:ADV,-mente
jugar,eferencia,0.052738803731217976,ADJ:N,-ia
juguete,recapitalizar,0.04768143824098292,V:V,re-
juguete,carterilla,0.1820309877370032,N:N,-illa
juguetón,comidilla,0.0853744431523531,N:N,-illa
juicio,asolador,0.19881503224478958,V:ADJ,-dor
junto,dragar,0.08914440004066226,N:V,-ar
justo,repasito,0.20515202068357008,N:N,-ito
justicia,geopolíticamente,0.13597701861908762,ADV:ADV,geo-
justificar,sónico,0.08700008250895486,N:ADJ,-ico
joven,anillero,0.11606394692776933,ADJ:N,-ero
quebrantar,guardianía,0.10806866041743968,N:N,-ía
ñoño,ascetismo,0.1911824402911796,N:N,-ismo
quejar,volcamiento,0.049618588717940226,V:N,-miento
burla,serenísimo,0.11973510203039073,N:ADJ,-ísimo
verdad,acotillo,0.20765876475406297,N:N,a-
testículo,suspendedor,0.1685555001327539,V:ADJ,-dor
quemar,nervadura,0.030741342077374667,N:N,-dura
quemar,orientalismo,-0.005790634990796351,ADJ:N,-ismo
quemar,depreciación,0.14620924508000377,V:N,-ción
queso,garantía,0.08659218459053808,ADJ:N,-ía
Quijote,prefabricación,0.08766838431288593,N:N,pre-
social,expectación,0.20209111006650138,V:N,-ción
φαίνω,relevantemente,0.12562264229951703,ADJ:ADV,-mente
quirúrgico,distinguidor,0.21797123549559472,V:ADJ,-dor
ñoño,tesorito,0.3232139260923579,N:N,-ito
onda,migaja,0.11455398990477916,N:N,-aja
falta,farandulero,0.11946560814933704,N:ADJ,-ero
polar,siestita,0.14653467065326864,N:N,-ita
tutor,trepadera,0.1880031216983079,V:N,-dera
moro,rapeo,0.2244211586750985,V:N,-eo
bacterial,impulsivamente,0.024006644536710975,ADJ:ADV,-mente
secretario,michoacano,0.19028021842751097,N:ADJ,-ano
carreta,desriscar,0.19839173704119983,V:V,des-
frente,espinal,0.08780483196019073,N:ADJ,-al
triste,preeminencia,0.08203679563126198,N:N,pre-
legal,reinaugurar,0.04149047774569925,V:V,re-
Perú,inmaculadamente,0.014657835716859524,ADJ:ADV,-mente
elector,neomonja,0.12722451170920168,N:N,neo-
dimensión,sobreceño,0.2262196332273242,ADJ:N,sobre-
cérvix,portoncito,0.19981699729858216,N:N,-cito
península,mariconada,0.079309246510061,N:N,-ada
inglés,hidroquinona,0.028512726346107797,N:N,hidro-
flor,kilonewton,0.08322916168235572,N:N,kilo-
color,veintavo,0.13593933295536353,N:ADJ,-avo
lateral,coestructurar,0.18874949174201672,V:V,co-
recurso,zoospora,0.05077074809378035,N:N,zoo-
unir,antitranspirante,0.049822281388081646,N:N,anti-
unión,breñal,0.09501324800142286,N:N,-al
arteria,palmera,0.2616923284232211,N:N,-era
estudio,huevear,0.0954868861999969,N:V,-ear
América,permisionario,0.03156070840530312,N:N,-ario
taco,apelotardado,0.23319852339433156,V:ADJ,-ado
puerto,semielástico,0.2194792304680364,ADJ:ADJ,semi-
fijo,sandez,0.10966358213254535,ADJ:N,-ez
registro,avenimiento,0.1811544992734191,V:N,-miento
paso,caritativamente,0.17056922339266878,ADJ:ADV,-mente
genital,cerrito,0.028036621751725388,N:N,-ito
coloquio,incrementalmente,0.0046984611741212046,ADJ:ADV,-mente
guerra,marrullero,0.1158010780383738,N:ADJ,-ero
amar,neohumanístico,0.13930906442420898,ADJ:ADJ,neo-
papal,microelectromecánico,0.20130513749539491,ADJ:ADJ,micro-
neutrino,subluxación,0.14303739550309147,N:ADJ,sub-
peritoneo,semisintético,0.2113055871320213,ADJ:ADJ,semi-
Felipe,ultrasofisticado,0.12467933844654255,ADJ:ADJ,ultra-
στάσις,legitimador,0.13156104277672265,V:ADJ,-dor
luchar,huesoso,0.0600415969778092,N:ADJ,-oso
territorio,humanización,0.12405539099011065,V:N,-ción
embarcar,asintomáticamente,0.11473220829442976,ADJ:ADJ,-mente
acerbo,carbonización,0.17197690021021383,V:N,-ción
tetrágono,malbaratar,0.04703808701205503,V:V,mal-
estrena,tachador,0.14564730105019563,V:ADJ,-dor
zodiaco,circularmente,0.09785404246896912,ADJ:ADV,-mente
paja,tirón,0.19166105874305073,V:N,-ón
labrar,minero,0.17722340239656387,N:N,-ero
permeable,perico,0.1042052250339427,N:N,-ico
torta,manguera,0.28695549585161695,N:N,-era
camisa,funebrero,0.11762577606614277,ADJ:N,-ero
pastel,choclear,0.18225578548568577,N:V,-ear
papel,recuadrar,0.2205258944890277,N:V,-ar
tortilla,gritadera,0.28497704955560377,V:N,-dera
Finlandia,fuertemente,0.09073724279922302,ADJ:ADV,-mente
honor,olfatear,0.0749370145023468,N:V,-ear
esperar,abrazamiento,0.08693808201005904,V:N,-miento
clerical,simpáticamente,0.14583332027869023,ADJ:ADV,-mente
macho,carnavalear,0.14982155362803384,N:V,-ear
lateral,picovatio,0.2042783884579279,N:N,pico-
Perú,espejeante,0.07691097099367616,V:ADJ,-ante
viral,patéticamente,0.23798127216527853,ADJ:ADV,-mente
virus,hispanista,0.04403614929372246,ADJ:N,-ista
elemento,henchidura,0.1304825676331537,V:N,-dura
brujo,quincenalmente,0.08966241768043215,ADJ:ADV,-mente
dispensable,antiatómico,0.23991228451253044,ADJ:ADJ,anti-
normal,superfluamente,0.2907580810661434,ADJ:ADV,-mente
agradar,sectorial,0.045949738112320726,N:ADJ,-al
base,amasador,0.13658527340539872,N:ADJ,-dor
ducto,apostólicamente,0.033553941079797145,ADJ:ADV,-mente
patriota,granulomatosis,0.14737707538228717,N:N,-osis
seguir,potencialización,0.0690175671047425,V:N,-ción
concentrar,neonazi,0.06547472813950528,ADJ:ADJ,neo-
nacional,cañuela,0.09782775539412158,N:N,-uelo
asociar,glorificable,0.2020816871636859,V:ADJ,-able
escuadra,gratuitamente,0.004575562445635839,ADJ:ADV,-mente
enfrentar,mamoso,0.19528205013706756,V:ADJ,-oso
manifestar,modismo,0.14855058162144763,N:N,-ismo
organizar,contrahechura,0.10093026518135484,ADJ:N,-ura
viajar,tablestacado,-0.04983611860403414,N:N,-ado
equipar,desideologizar,0.2596936144665155,V:V,des-
sombrero,arrugación,0.20642081608822904,V:N,-ción
vender,alameda,0.11434798143886171,N:N,-eda
seguro,pudiente,0.19145896372003046,N:ADJ,-nte
acontecer,ilegal,0.0880603052467489,ADJ:ADJ,in-
negociar,amarillura,0.09479554738741414,ADJ:N,-ura
activo,cabroncito,0.25797771771486055,ADJ:N,-cito
procesar,catalanero,0.0835286934360967,N:N,-ero
invitar,inmunodeficiencia,0.06163973972748604,N:N,inmuno-
voz,cuyo,0.16478475667335313,N:N,-o
mayor,desarraigar,0.09927132884679535,V:V,des-
asistir,naturismo,0.12263417266738375,N:N,-ismo
católico,metamaterial,0.1299199725029011,ADJ:N,meta-
acción,botswanés,0.11303918404572255,N:ADJ,-és
partido,excongresista,0.22682835455500405,N:N,ex-
guerrilla,frenéticamente,0.05695481523534296,ADJ:ADJ,-mente
comercializar,teórico,0.07851106293352506,N:ADJ,-ico
por ciento,cocorronazo,0.269502133877323,N:N,-azo
traficante,subcoordinador,0.2190345836879467,ADJ:N,sub-
escaso,antiautoritario,0.19017836031198876,ADJ:ADJ,anti-
resistible,tostadora,0.07764209682695844,V:N,-dora
trámite,lotear,0.1793776591645284,N:V,-ear
presencia,gotemburgués,0.1781036082281522,N:N,-és
catar,estrellar,0.24084939623943225,N:V,-ar
captura,coahuilense,0.0938987284829933,N:ADJ,-ense
relación,bolinar,0.1409347540401905,N:V,-ar
abolir,birrear,0.2586264537317047,N:V,-ear
exportar,subsección,0.0799736996611825,N:N,sub-
poblar,vascófilo,0.12733136064943829,ADJ:ADJ,-filo
terror,caninamente,0.23533388879860873,ADJ:ADV,-mente
sueldo,sobrepique,0.14880049642749116,N:ADJ,sobre-
mover,descrismar,0.23332369394081587,V:V,des-
pelota,antiestrés,0.26034869849825104,N:ADJ,anti-
proceder,laberintitis,0.03496064819939315,N:N,-itis
visión,paritorio,0.008977895000684022,V:N,-torio
educar,lujosísimo,-0.013073432022711495,ADJ:ADJ,-ísimo
urbano,extraterrenal,0.2554818394051851,ADJ:ADJ,extra-
libre,ferradura,0.04154908452505568,V:N,-dura
periódico,amalgamación,0.09134274097065509,V:N,-ción
embajada,improductivo,0.015030460520651268,ADJ:ADJ,im-
detener,aldehuela,-0.0318089170384932,N:ADJ,-uela
pasaje,alcanzadizo,0.12008890875479017,ADJ:ADJ,-izo
ropa,esquelita,0.26880034124321805,N:N,-ita
silla,demagógico,0.02429765658008709,N:ADJ,-ico
cabeza,humedecer,0.22491501874309905,ADJ:V,-ecer
colcha,sacudidura,0.18825415321474126,V:N,-dura
caja,antifeminista,0.0664950531159757,N:ADJ,anti-
tocar,zoroastriano,0.04334529475103688,N:ADJ,-iano
comer,inciertamente,0.01818491782144893,ADJ:ADV,-mente
votar,calladamente,0.16945676991189584,V:ADV,-mente
análisis,contrapechar,0.1995000859020215,V:V,contra-
pueblo,heraclitano,0.17296344471848346,N:ADJ,-ano
viso,subordinadamente,0.07438691951749454,ADJ:ADV,-mente
maza,verboide,0.24849190550844658,N:N,-oide
café,terrón,0.41009026111533475,N:N,-ón
plato,microprocesador,0.2549020648892295,ADJ:N,micro-
azúcar,guaranismo,0.2905994825565388,ADJ:N,-ismo
hilo,pleiteante,0.18646809883789928,V:ADJ,-nte
percha,reverdecer,0.14513869389212875,V:V,re-
maleta,orientar,0.0955300395134211,N:V,-ar
paraguas,disciplinadamente,0.17429991369133802,ADJ:ADV,-mente
escala,acebedo,0.1024995014950929,N:N,-edo
cerrar,inaplicado,0.13673193026784325,ADJ:ADJ,in-
caballo,maestría,0.10151195325871387,ADJ:N,-ía
casa,atracador,0.10174514647904365,V:N,-dor
atacar,escasear,0.2813213200572362,ADJ:V,-ear
secretario,educativo,0.18917699806320099,V:ADJ,-ivo
integrar,aclorhídrico,0.10028079301389037,N:ADJ,-ico
ciudad,ininteligentemente,0.16833158573034068,ADJ:ADV,-mente
paño,museográfico,0.14828817691282303,N:ADJ,-ico
pájaro,escalofriar,0.11472974435429473,V:V,es-
candidato,sestear,0.12956317189430222,N:V,-ear
defensa,desalojamiento,0.1287228574158944,V:N,-miento
movilización,multidivisa,0.09249604666824474,N:ADJ,multi-
legal,ultraconservador,0.17866202611274262,ADJ:N,ultra-
aguaza,penalización,0.1713477091024873,V:N,-ción
agudo,antipiratería,0.02040317372951328,N:ADJ,anti-
ala,tesorero,0.1650901996185674,N:ADJ,-ero
alto,envaramiento,0.10946786651931095,V:N,-miento
asir,desenhetrar,0.2710348377654985,V:V,des-
balaustre,almecino,0.3372919188286827,N:N,-ino
oficial,sobreviraje,0.05243915698918611,N:N,sobre-
líder,vainilla,0.11605082390112909,N:N,-illa
masificar,lejanía,0.1457860569325341,ADJ:N,-ía
naturalizar,indiscutidamente,0.20181189437499847,ADJ:ADV,-mente
absoluto,hemocultivo,0.14172437824471884,N:ADJ,hemo-
central,fineza,0.08982307822227387,ADJ:N,-eza
comandar,animadísimo,0.04513090570148737,ADJ:ADJ,-ísimo
empeñar,quemadura,0.08426775782226625,V:N,-dura
análisis,altivecer,0.14939450205602034,ADJ:V,-ecer
aparecer,transfronterizo,-0.0060128240403756195,ADJ:ADJ,trans-
negociar,sorprehender,0.35970151413103035,V:V,sor-
enriquecer,pasador,0.036576686360012434,V:N,-dor
arrollar,zeptovatio,-0.018734020639996407,N:N,zepto-
expreso,palmero,0.19335242874470338,N:N,-ero
seguir,auspiciador,0.1506301615801684,V:N,-dor
lengua,yibutiano,0.15632246403886818,N:ADJ,-ano
federar,ahijado,0.07285836464325657,V:N,-ado
ganar,jamoncillo,0.07848942109861212,N:N,-cillo
pobre,fashionista,0.20788375277888804,ADJ:ADJ,-ista
programa,rondalla,0.15912453083023304,N:N,-alla
vivir,mulita,0.046313422495716905,N:N,-ita
asesino,reincidir,0.12072192296515627,V:V,re-
cintura,obrita,0.06476351111525991,N:N,-ita
autor,exanalista,0.23626840314487307,N:N,ex-
plan,papiloma,0.1046262920073423,N:N,-oma
bombarda,bolígrafo,0.15011450133418036,N:N,-grafo
sentir,mesangial,-0.011779604720820736,ADJ:ADJ,-al
acercar,forzamiento,0.10318263487794799,V:N,-miento
compaña,superministro,0.06703355289670843,N:N,super-
mucho,microrregión,0.04764188081259835,N:N,micro-
señora,embrujador,0.12331232659451241,V:ADJ,-dor
nudo,bloqueo,0.3443582848965956,V:N,-eo
violar,sobreesdrújulo,0.09443508040567761,ADJ:ADJ,sobre-
formación,boletear,0.0751916612071385,N:V,-ar
penalizar,alpinístico,0.10394962197663937,N:ADJ,-ico
legislar,desfiladero,0.03304443978156124,V:N,-dero
creer,enterocolitis,0.06564852965112533,N:N,entero-
recomendar,goleador,0.029725925564385136,V:ADJ,-dor
legal,aleatorización,0.21491419825250746,V:ADJ,-ción
agrupar,semirrural,0.06806807959385064,ADJ:ADJ,semi-
intenso,inhabitado,0.2021814221031848,ADJ:ADJ,in-
oficina,azulado,0.11082993324519674,N:ADJ,-ado
mercado,madrigalizar,0.19137408996984107,N:V,-izar
presión,adornista,0.09840722449101191,N:N,-ista
prisión,macrodemanda,0.17693469037251908,N:N,macro-
pelo,fisgón,0.10179539178092711,V:ADJ,-ón
fútbol,generosísimamente,0.1835119223622843,ADJ:ADV,-mente
estera,asador,0.15552665533414323,V:N,-dor
respirar,seccionalero,0.14411519133081518,N:N,-ero
cepo,yerboso,0.12224436350714007,N:ADJ,-oso
regular,aguardamiento,0.1703841348475681,V:N,-miento
alto,amarillamiento,0.16253922568330992,V:N,-miento
mujer,caracho,0.2403391967131725,N:N,-acho
afable,insinceridad,0.287667698967059,ADJ:N,-idad
pago,retumbar,0.042519249082920374,V:V,re-
aguja,aficionar,0.1115155548648824,N:V,-ar
reportar,esferita,0.14021611640509124,N:N,-ita
documento,reconsagrar,0.13401712870696847,V:V,re-
causa,aliblanco,0.03170084191304812,ADJ:ADJ,ali-
marca,sobreestimular,0.12364274462476754,V:V,sobre-
oscuro,autoabastecerse,0.02016849534864451,V:V,auto-
encadenar,autoenfoque,0.020295202291035097,N:N,auto-
particular,perdicita,0.18291764516830022,N:N,-ita
público,derrochador,0.2559312973414196,V:ADJ,-dor
alto,bulteador,0.14958145332772177,V:N,-dor
deliberado,alternante,0.19451939733802526,V:ADJ,-ante
intencional,fatalista,0.30030263401297397,ADJ:ADJ,-ista
crecer,oncológico,0.14915213960940643,N:ADJ,-ico
desacelerar,cornamenta,0.061906072652172295,N:N,-menta
aislar,jícaro,0.004788647031555904,N:N,-o
carro,moranza,0.2049105677478229,V:N,-anza
reflejo,cachete,0.2479714801262628,N:N,-ete
selección,envidiable,0.22968389156949454,V:ADJ,-able
actual,teleevangelismo,0.22629569349089185,N:N,tele-
panda,previsualización,0.12055534755137054,V:N,-ción
Rodrigo,acusado,0.12368556538535536,V:ADJ,-ado
empleo,proveedor,0.19187053455640568,V:ADJ,-dor
ventaja,confortablemente,0.1394942246211487,ADJ:ADJ,-mente
analfabeto,sandwichera,0.10691042188129718,N:N,-era
especializar,exportación,0.1569971953750492,V:N,-ción
desdoblar,aserradero,0.03134948837745577,V:N,-dero
nosocomio,anatomizar,0.1901115379606636,N:V,-izar
conexión,impulsividad,0.14945717664603175,ADJ:N,-idad
idea,crianza,0.21237860716518087,V:N,-anza
tirar,pesadilla,0.07845217628120105,ADJ:N,-illa
favor,bocinazo,0.18789891141725856,N:N,-azo
disculpa,alternancia,0.15274756088359331,V:ADJ,-ancia
millón,ensayístico,-0.002250845543312785,N:ADJ,-ístico
imperial,microbiólogo,0.1288172941918495,N:N,micro-
subsidio,hemotórax,0.20552714148682094,N:N,hemo-
calefacción,emplástico,0.21308751772942025,N:ADJ,-́ico
beneficio,tabaquero,0.2220087305314582,N:ADJ,-ero
chat,cristalizadero,0.08746035415349673,V:N,-dero
pantorra,incrementar,0.07248444290090039,N:V,-ar
botar,degolladero,0.0805066547613782,V:N,-dero
gota,bimundialista,0.12393818701604353,ADJ:ADJ,bi-
asbesto,rompimiento,0.12996400627106608,V:N,-miento
coño,favoritismo,0.10714307593986849,ADJ:N,-ismo
tonto,motillo,0.34030496740546834,N:N,-illo
