pivot,derivation,similarity,category,affix
inglés,hidroquinona,0.64886236,N:N,hidro-
flor,kilonewton,0.74274015,N:N,kilo-
color,veintavo,0.7787706,N:ADJ,-avo
lateral,coestructurar,0.8109671,V:V,co-
recurso,zoospora,0.7562941,N:N,zoo-
unir,antitranspirante,0.66857606,N:N,anti-
unión,breñal,0.83729976,N:N,-al
arteria,palmera,0.7664378,N:N,-era
estudio,huevear,0.8089856,N:V,-ear
América,permisionario,0.75508344,N:N,-ario
taco,apelotardado,0.84740305,V:ADJ,-ado
puerto,semielástico,0.75627875,ADJ:ADJ,semi-
fijo,sandez,0.82161766,ADJ:N,-ez
registro,avenimiento,0.8385951,V:N,-miento
paso,caritativamente,0.80918455,ADJ:ADV,-mente
genital,cerrito,0.8072549,N:N,-ito
coloquio,incrementalmente,0.7924441,ADJ:ADV,-mente
guerra,marrullero,0.71909857,N:ADJ,-ero
amar,neohumanístico,0.7760216,ADJ:ADJ,neo-
papal,microelectromecánico,0.6507945,ADJ:ADJ,micro-
neutrino,subluxación,0.8234879,N:ADJ,sub-
peritoneo,semisintético,0.8280205,ADJ:ADJ,semi-
Felipe,ultrasofisticado,0.7863678,ADJ:ADJ,ultra-
στάσις,legitimador,0.87002605,V:ADJ,-dor
luchar,huesoso,0.8470343,N:ADJ,-oso
territorio,humanización,0.65614295,V:N,-ción
embarcar,asintomáticamente,0.80676734,ADJ:ADJ,-mente
acerbo,carbonización,0.83003587,V:N,-ción
tetrágono,malbaratar,0.7885974,V:V,mal-
estrena,tachador,0.84056437,V:ADJ,-dor
zodiaco,circularmente,0.8068064,ADJ:ADV,-mente
paja,tirón,0.8316977,V:N,-ón
labrar,minero,0.87587386,N:N,-ero
permeable,perico,0.8359024,N:N,-ico
torta,manguera,0.8293464,N:N,-era
camisa,funebrero,0.8566385,ADJ:N,-ero
pastel,choclear,0.82907015,N:V,-ear
papel,recuadrar,0.7557986,N:V,-ar
tortilla,gritadera,0.8389633,V:N,-dera
Finlandia,fuertemente,0.8150387,ADJ:ADV,-mente
honor,olfatear,0.7426235,N:V,-ear
esperar,abrazamiento,0.840478,V:N,-miento
clerical,simpáticamente,0.8064642,ADJ:ADV,-mente
macho,carnavalear,0.8611361,N:V,-ear
lateral,picovatio,0.8533887,N:N,pico-
Perú,espejeante,0.6044234,V:ADJ,-ante
viral,patéticamente,0.82648915,ADJ:ADV,-mente
virus,hispanista,0.78562796,ADJ:N,-ista
elemento,henchidura,0.6884585,V:N,-dura
brujo,quincenalmente,0.7799157,ADJ:ADV,-mente
dispensable,antiatómico,0.78371876,ADJ:ADJ,anti-
normal,superfluamente,0.8716722,ADJ:ADV,-mente
agradar,sectorial,0.8726119,N:ADJ,-al
base,amasador,0.7825139,N:ADJ,-dor
ducto,apostólicamente,0.7930181,ADJ:ADV,-mente
patriota,granulomatosis,0.7363114,N:N,-osis
seguir,potencialización,0.82615024,V:N,-ción
concentrar,neonazi,0.8404896,ADJ:ADJ,neo-
nacional,cañuela,0.7963286,N:N,-uelo
asociar,glorificable,0.8695214,V:ADJ,-able
escuadra,gratuitamente,0.73255473,ADJ:ADV,-mente
enfrentar,mamoso,0.78505117,V:ADJ,-oso
manifestar,modismo,0.84860396,N:N,-ismo
organizar,contrahechura,0.65571576,ADJ:N,-ura
viajar,tablestacado,0.75356704,N:N,-ado
equipar,desideologizar,0.84152913,V:V,des-
sombrero,arrugación,0.82517517,V:N,-ción
vender,alameda,0.8123247,N:N,-eda
seguro,pudiente,0.8378231,N:ADJ,-nte
acontecer,ilegal,0.79032165,ADJ:ADJ,in-
negociar,amarillura,0.7171342,ADJ:N,-ura
activo,cabroncito,0.8122558,ADJ:N,-cito
procesar,catalanero,0.7582575,N:N,-ero
invitar,inmunodeficiencia,0.8080465,N:N,inmuno-
voz,cuyo,0.6988808,N:N,-o
mayor,desarraigar,0.7546546,V:V,des-
asistir,naturismo,0.83434653,N:N,-ismo
católico,metamaterial,0.8210901,ADJ:N,meta-
acción,botswanés,0.71518445,N:ADJ,-és
partido,excongresista,0.7063072,N:N,ex-
guerrilla,frenéticamente,0.76210165,ADJ:ADJ,-mente
comercializar,teórico,0.79903835,N:ADJ,-ico
por ciento,cocorronazo,0.7744649,N:N,-azo
traficante,subcoordinador,0.7912142,ADJ:N,sub-
escaso,antiautoritario,0.82321507,ADJ:ADJ,anti-
resistible,tostadora,0.8640945,V:N,-dora
trámite,lotear,0.85547143,N:V,-ear
presencia,gotemburgués,0.78108966,N:N,-és
catar,estrellar,0.8307268,N:V,-ar
captura,coahuilense,0.7496907,N:ADJ,-ense
relación,bolinar,0.8260686,N:V,-ar
abolir,birrear,0.79348505,N:V,-ear
exportar,subsección,0.78680295,N:N,sub-
poblar,vascófilo,0.85430753,ADJ:ADJ,-filo
terror,caninamente,0.8118329,ADJ:ADV,-mente
sueldo,sobrepique,0.79520106,N:ADJ,sobre-
mover,descrismar,0.85103786,V:V,des-
pelota,antiestrés,0.7687094,N:ADJ,anti-
proceder,laberintitis,0.7418378,N:N,-itis
visión,paritorio,0.8121973,V:N,-torio
educar,lujosísimo,0.8463772,ADJ:ADJ,-ísimo
urbano,extraterrenal,0.78255385,ADJ:ADJ,extra-
libre,ferradura,0.8305683,V:N,-dura
periódico,amalgamación,0.7956694,V:N,-ción
embajada,improductivo,0.80920446,ADJ:ADJ,im-
detener,aldehuela,0.8207454,N:ADJ,-uela
pasaje,alcanzadizo,0.8282128,ADJ:ADJ,-izo
ropa,esquelita,0.7912663,N:N,-ita
silla,demagógico,0.7932669,N:ADJ,-ico
cabeza,humedecer,0.7631324,ADJ:V,-ecer
colcha,sacudidura,0.87653184,V:N,-dura
caja,antifeminista,0.78855985,N:ADJ,anti-
tocar,zoroastriano,0.7677721,N:ADJ,-iano
comer,inciertamente,0.828962,ADJ:ADV,-mente
votar,calladamente,0.8265523,V:ADV,-mente
análisis,contrapechar,0.8312199,V:V,contra-
pueblo,heraclitano,0.70767033,N:ADJ,-ano
viso,subordinadamente,0.7641416,ADJ:ADV,-mente
maza,verboide,0.7841633,N:N,-oide
café,terrón,0.8119651,N:N,-ón
plato,microprocesador,0.7907657,ADJ:N,micro-
azúcar,guaranismo,0.81766,ADJ:N,-ismo
hilo,pleiteante,0.8581182,V:ADJ,-nte
percha,reverdecer,0.83172315,V:V,re-
maleta,orientar,0.8713172,N:V,-ar
paraguas,disciplinadamente,0.83090204,ADJ:ADV,-mente
escala,acebedo,0.7747336,N:N,-edo
cerrar,inaplicado,0.8196927,ADJ:ADJ,in-
caballo,maestría,0.76354563,ADJ:N,-ía
casa,atracador,0.8370539,V:N,-dor
atacar,escasear,0.81149787,ADJ:V,-ear
secretario,educativo,0.71419024,V:ADJ,-ivo
integrar,aclorhídrico,0.6109077,N:ADJ,-ico
ciudad,ininteligentemente,0.55070275,ADJ:ADV,-mente
paño,museográfico,0.8175185,N:ADJ,-ico
pájaro,escalofriar,0.84307396,V:V,es-
candidato,sestear,0.83644974,N:V,-ear
defensa,desalojamiento,0.8366176,V:N,-miento
movilización,multidivisa,0.8577387,N:ADJ,multi-
legal,ultraconservador,0.79793745,ADJ:N,ultra-
aguaza,penalización,0.8288054,V:N,-ción
agudo,antipiratería,0.7350173,N:ADJ,anti-
ala,tesorero,0.8031438,N:ADJ,-ero
alto,envaramiento,0.81409204,V:N,-miento
asir,desenhetrar,0.82319164,V:V,des-
balaustre,almecino,0.77214795,N:N,-ino
oficial,sobreviraje,0.7187978,N:N,sobre-
líder,vainilla,0.7856988,N:N,-illa
masificar,lejanía,0.8449796,ADJ:N,-ía
naturalizar,indiscutidamente,0.82299125,ADJ:ADV,-mente
absoluto,hemocultivo,0.80300915,N:ADJ,hemo-
central,fineza,0.79303455,ADJ:N,-eza
comandar,animadísimo,0.8626707,ADJ:ADJ,-ísimo
empeñar,quemadura,0.8229122,V:N,-dura
análisis,altivecer,0.7917132,ADJ:V,-ecer
aparecer,transfronterizo,0.7483625,ADJ:ADJ,trans-
negociar,sorprehender,0.8202239,V:V,sor-
enriquecer,pasador,0.82132566,V:N,-dor
arrollar,zeptovatio,0.81007737,N:N,zepto-
expreso,palmero,0.72508717,N:N,-ero
seguir,auspiciador,0.7946459,V:N,-dor
lengua,yibutiano,0.7863254,N:ADJ,-ano
federar,ahijado,0.78949845,V:N,-ado
ganar,jamoncillo,0.72470355,N:N,-cillo
pobre,fashionista,0.8110124,ADJ:ADJ,-ista
programa,rondalla,0.85233206,N:N,-alla
vivir,mulita,0.8467458,N:N,-ita
asesino,reincidir,0.80703676,V:V,re-
cintura,obrita,0.8016679,N:N,-ita
autor,exanalista,0.7206421,N:N,ex-
plan,papiloma,0.8310244,N:N,-oma
bombarda,bolígrafo,0.8250104,N:N,-grafo
sentir,mesangial,0.8044718,ADJ:ADJ,-al
acercar,forzamiento,0.91274357,V:N,-miento
compaña,superministro,0.6367917,N:N,super-
mucho,microrregión,0.74908245,N:N,micro-
señora,embrujador,0.8301675,V:ADJ,-dor
nudo,bloqueo,0.83396465,V:N,-eo
violar,sobreesdrújulo,0.78844047,ADJ:ADJ,sobre-
formación,boletear,0.8255428,N:V,-ar
penalizar,alpinístico,0.81423855,N:ADJ,-ico
legislar,desfiladero,0.81362855,V:N,-dero
creer,enterocolitis,0.74993175,N:N,entero-
recomendar,goleador,0.7867867,V:ADJ,-dor
legal,aleatorización,0.82357407,V:ADJ,-ción
agrupar,semirrural,0.79615086,ADJ:ADJ,semi-
intenso,inhabitado,0.7603487,ADJ:ADJ,in-
oficina,azulado,0.82444847,N:ADJ,-ado
mercado,madrigalizar,0.7803339,N:V,-izar
presión,adornista,0.66984177,N:N,-ista
prisión,macrodemanda,0.66918886,N:N,macro-
pelo,fisgón,0.78859127,V:ADJ,-ón
fútbol,generosísimamente,0.66470313,ADJ:ADV,-mente
estera,asador,0.8046427,V:N,-dor
respirar,seccionalero,0.7954953,N:N,-ero
cepo,yerboso,0.87956583,N:ADJ,-oso
regular,aguardamiento,0.78408056,V:N,-miento
alto,amarillamiento,0.8186955,V:N,-miento
mujer,caracho,0.751797,N:N,-acho
afable,insinceridad,0.7985946,ADJ:N,-idad
pago,retumbar,0.86162114,V:V,re-
aguja,aficionar,0.8444611,N:V,-ar
reportar,esferita,0.71409225,N:N,-ita
documento,reconsagrar,0.7415683,V:V,re-
causa,aliblanco,0.77793324,ADJ:ADJ,ali-
marca,sobreestimular,0.705162,V:V,sobre-
oscuro,autoabastecerse,0.6776327,V:V,auto-
encadenar,autoenfoque,0.8921966,N:N,auto-
particular,perdicita,0.7542953,N:N,-ita
público,derrochador,0.8169518,V:ADJ,-dor
alto,bulteador,0.8137584,V:N,-dor
deliberado,alternante,0.83849233,V:ADJ,-ante
intencional,fatalista,0.8641704,ADJ:ADJ,-ista
crecer,oncológico,0.83323616,N:ADJ,-ico
desacelerar,cornamenta,0.6439059,N:N,-menta
aislar,jícaro,0.7954331,N:N,-o
carro,moranza,0.8321645,V:N,-anza
reflejo,cachete,0.82051474,N:N,-ete
selección,envidiable,0.5971111,V:ADJ,-able
actual,teleevangelismo,0.78465027,N:N,tele-
panda,previsualización,0.80156595,V:N,-ción
Rodrigo,acusado,0.75535274,V:ADJ,-ado
empleo,proveedor,0.871155,V:ADJ,-dor
ventaja,confortablemente,0.8658465,ADJ:ADJ,-mente
analfabeto,sandwichera,0.84394443,N:N,-era
especializar,exportación,0.85450935,V:N,-ción
desdoblar,aserradero,0.88357073,V:N,-dero
nosocomio,anatomizar,0.8574152,N:V,-izar
conexión,impulsividad,0.83941823,ADJ:N,-idad
idea,crianza,0.8701199,V:N,-anza
tirar,pesadilla,0.8461233,ADJ:N,-illa
favor,bocinazo,0.8042929,N:N,-azo
disculpa,alternancia,0.8365624,V:ADJ,-ancia
millón,ensayístico,0.7768031,N:ADJ,-ístico
imperial,microbiólogo,0.707714,N:N,micro-
subsidio,hemotórax,0.81228757,N:N,hemo-
calefacción,emplástico,0.8656549,N:ADJ,-́ico
beneficio,tabaquero,0.8284358,N:ADJ,-ero
chat,cristalizadero,0.81459844,V:N,-dero
pantorra,incrementar,0.7842565,N:V,-ar
botar,degolladero,0.8549718,V:N,-dero
gota,bimundialista,0.8424413,ADJ:ADJ,bi-
asbesto,rompimiento,0.755172,V:N,-miento
coño,favoritismo,0.82684267,ADJ:N,-ismo
tonto,motillo,0.8972943,N:N,-illo
meninge,esquilón,0.7716586,N:N,-ón
peritoneo,decolaje,0.7948552,V:N,-aje
pleura,salmonado,0.8349749,N:ADJ,-ado
goma,restablecer,0.7685839,V:V,re-
costal,antropomorfizar,0.8126947,ADJ:V,-izar
solar,errorcito,0.811825,N:N,-cito
vagina,tejería,0.7714359,N:N,-ía
tendón,matero,0.88330144,N:N,-ero
provisión,pistoletazo,0.8289271,N:N,-azo
perceptible,exalumen,0.76009136,N:N,exa-
tolerable,cinquillo,0.81535774,N:N,-illo
audible,abuelito,0.8408486,N:N,-ito
engaño,pizzería,0.805935,N:N,-ería
decepción,sobrefinanciación,0.8154552,N:ADJ,sobre-
grave,taconear,0.7827439,N:V,-ear
cansar,suboficial,0.80304646,ADJ:N,sub-
actor,absorbencia,0.5949852,V:N,-encia
viajar,nuevitero,0.7251053,N:ADJ,-ero
gel,golpista,0.752685,N:ADJ,-ista
picar,suministrador,0.80666584,V:ADJ,-dor
faro,mesero,0.91479516,N:N,-ero
banda,escollera,0.7755731,N:N,-era
pesado,catolicidad,0.85656846,ADJ:N,-idad
vaina,descaecimiento,0.8036652,V:N,-miento
deshidratar,contrabandear,0.7437024,V:V,contra-
plata,juramentador,0.64309,V:ADJ,-dor
obra,nanohertz,0.7184122,N:N,nano-
bello,herrerano,0.8359761,N:ADJ,-ano
diestro,carpintear,0.8427651,N:V,-ear
completo,hipoglucemia,0.6772761,N:N,hipo-
torear,cardón,0.8375052,N:N,-ón
chapuz,avistamiento,0.821519,V:N,-miento
cubrir,adelgazamiento,0.8691843,V:N,-miento
cubrir,deformador,0.8406412,V:ADJ,-dor
desafortunado,avasallarse,0.8019372,V:V,-se
afortunado,críticamente,0.79120165,ADJ:ADV,-mente
gato,budincito,0.87674534,N:N,-cito
llorar,laudabilidad,0.80248874,ADJ:N,-idad
llamar,Abelito,0.77240556,N:N,-ito
cojón,platónico,0.85474026,N:ADJ,-ico
amigo,tozudez,0.8216075,ADJ:N,-ez
congelar,nostálgico,0.86765754,N:ADJ,-ico
manteca,multar,0.8282769,N:V,-ar
lleno,majaderamente,0.87486404,N:ADV,-mente
abuelo,modernita,0.85570014,ADJ:ADJ,-ito
presentar,hojecer,0.8291644,N:V,-ecer
radio,rejo,0.8233834,N:N,-o
color,acoplador,0.7695198,V:ADJ,-dor
humo,embotar,0.7835282,ADJ:V,em-
vacunar,mongolito,0.87967694,ADJ:N,-ito
vacuna,cosmológico,0.83447933,N:ADJ,-ico
vado,revelandero,0.8543117,V:ADJ,-ero
vagabundo,tupidez,0.85399735,ADJ:N,-ez
vago,azuquita,0.88069504,N:N,-ita
vago,adenocarcinoma,0.72794,N:N,adeno-
vago,jardinillo,0.8571989,N:N,-illo
valer,cajita,0.8670596,N:N,-ita
valiente,espantosamente,0.8572705,ADJ:ADV,-mente
valor,papayita,0.64713544,ADJ:N,-ita
título,inequívocamente,0.6955787,ADJ:ADV,-mente
cruz,gorrón,0.8401192,ADV:ADJ,-ón
