pivot,derivation,similarity,category,affix
marina,burdamente,0.55345035,ADJ:ADV,-mente
incentivo,abaleo,0.73311883,V:N,-eo
Irak,cegamiento,0.58097184,V:N,-miento
burro,mediero,0.56961286,N:N,-ero
portar,desbloquear,0.5773892,V:V,des-
deplorar,aranés,0.57082015,N:ADJ,-és
comprar,prudencial,0.50981134,N:ADJ,-al
molécula,limpísimo,0.62969625,ADJ:ADJ,-ísimo
alvéolo,ecosocialista,0.7589916,ADJ:N,eco-
Tánger,aterrador,0.73373526,V:ADJ,-dor
Hawái,trombectomía,0.7022451,N:ADJ,-ectomía
cultura,ideador,0.5215098,V:ADJ,-dor
trópico,epicóndilo,0.66517454,N:N,epi-
armado,calar,0.771909,N:ADJ,-ar
China,ahoyadura,0.49419653,V:N,-dura
octágono,macromolécula,0.7343669,N:ADJ,macro-
fétido,soldador,0.6789288,V:N,-dor
watt,escenificación,0.60053986,V:N,-ción
adición,furibundamente,0.6448945,ADJ:ADJ,-mente
fin,dulcera,0.5071628,ADJ:ADJ,-ero
semicírculo,cafeto,0.70126224,N:N,-eto
estudiar,procuraduría,0.5783595,N:N,-ía
colonia,permanentemente,0.6329675,N:ADV,-mente
bravo,prodigiosamente,0.61694676,ADJ:ADV,-mente
ahora,traducibilidad,0.5162425,ADJ:ADJ,-idad
dialecto,importador,0.5887834,V:ADJ,-dor
usar,grasilla,0.70632094,N:N,-illa
perico,biestable,0.64314085,ADJ:N,bi-
sala,tendero,0.6959251,V:N,-ero
ayer,antiesclavista,0.5780201,N:ADJ,anti-
pecado,disculpar,0.64131176,V:V,dis-
bocado,enajenador,0.6165657,V:ADJ,-dor
zumbar,endiabladamente,0.5989185,ADJ:ADV,-mente
zanca,arcabucear,0.69772387,N:V,-ear
zapato,goterear,0.61894166,N:V,-ear
zapato,politizar,0.70724505,ADJ:V,-izar
zapato,exprovincia,0.6623811,N:N,ex-
zigzag,desconcertante,0.6672131,V:ADJ,-ante
zorro,tediosamente,0.6211538,ADJ:ADV,-mente
zoología,negociazo,0.6727924,N:N,-azo
vaca,rejón,0.48186982,N:N,-ón
vaca,antisoberanista,0.55497825,ADJ:N,anti-
Yucatán,supercomputadora,0.657392,N:N,super-
muro,extraordinariamente,0.6651816,ADJ:ADV,-mente
útil,giennense,0.6465257,N:ADJ,-ense
útil,cromáticamente,0.6706803,ADJ:ADV,-mente
utilizar,vehicular,0.62514096,N:V,-ar
uso,pinzar,0.5523873,N:V,-ar
mentir,monja,0.6205516,N:N,-a
Urano,descoser,0.587768,V:V,des-
urbanizar,dinamarqués,0.7314424,N:ADJ,-és
urgente,calculador,0.6220909,V:N,-dor
Uganda,aguacatero,0.6425377,N:ADJ,-ero
ulterior,muchacho,0.67238206,ADJ:N,-acho
último,amigabilidad,0.5887572,ADJ:N,-idad
mar,correctamente,0.59254056,ADJ:ADV,-mente
unánime,vastedad,0.62868404,ADJ:N,-edad
universal,brincote,0.59600025,N:N,-ote
berilo,aquietador,0.7040964,V:ADJ,-dor
Titán,eurodrama,0.5631691,N:N,euro-
litografía,conceptualidad,0.721671,ADJ:N,-idad
barita,recercar,0.54343563,V:V,re-
Neptuno,crudito,0.7298985,ADJ:ADJ,-ito
Plutón,oligúrico,0.78002673,N:ADJ,-ico
América,magnánimamente,0.5685714,ADJ:ADV,-mente
California,bofetada,0.5512282,N:N,-ada
fer,saborete,0.6284234,N:N,-ete
cabo,ventralmente,0.6787443,ADJ:ADV,-mente
proteína,durablemente,0.51004416,ADJ:ADV,-mente
posta,carreterita,0.7283058,N:N,-ita
macho,sobrecoste,0.6009001,N:ADJ,sobre-
bacteria,tapadera,0.54365575,V:N,-era
vaca,cronometraje,0.49728382,N:N,crono-
vacar,cableamiento,0.6580264,V:N,-miento
abrir,alpaquero,0.62898237,N:N,-ero
alzar,villista,0.5210218,N:ADJ,-ista
civilizar,vacacional,0.63795376,ADJ:ADJ,-al
reproducir,fachada,0.66104174,N:N,-ada
cubrir,hipersensibilidad,0.53894144,N:N,hiper-
caballo,pedantismo,0.62830144,ADJ:N,-ismo
saber,tardísimo,0.639613,ADJ:ADJ,-ísimo
sabio,antitrauma,0.60245764,N:ADJ,anti-
sabor,ancorería,0.71420246,N:N,-ería
jabón,verborrágico,0.69395375,N:ADJ,-ico
jabón,gemidor,0.60821015,V:ADJ,-dor
jadear,hechizar,0.599615,N:V,-ar
hala,supercrítica,0.6403308,N:N,super-
Jamaica,privatización,0.64247704,V:N,-ación
Jamaica,reabastecer,0.5644431,V:V,re-
jarana,camperita,0.65425956,N:N,-ita
jardín,planeador,0.67525077,V:N,-dor
jarro,mamógrafo,0.6029275,N:N,-grafo
jinete,íntimamente,0.6185109,ADJ:ADV,-mente
jocoso,gotera,0.62196434,N:N,-era
jornal,morería,0.6411355,ADJ:N,-ería
joroba,malinterpretación,0.65584123,N:N,mal-
jovial,victoriano,0.62560195,N:ADJ,-ano
joya,ostionera,0.5298964,N:N,-era
joya,archiducado,0.6543816,N:ADJ,-ado
Juan,osteogénesis,0.59338063,N:N,osteo-
judicial,correazo,0.5957133,N:N,-azo
juerga,glucagonoma,0.6288685,N:N,-oma
jugar,blanqueador,0.6506073,V:N,-dor
jugar,desgarbo,0.7056285,N:N,des-
jugo,vilmente,0.60432744,ADJ:ADV,-mente
jugar,eferencia,0.6548106,ADJ:N,-ia
juguete,recapitalizar,0.652203,V:V,re-
juguete,carterilla,0.72918594,N:N,-illa
juguetón,comidilla,0.65643823,N:N,-illa
juicio,asolador,0.6943325,V:ADJ,-dor
junto,dragar,0.38152057,N:V,-ar
justo,repasito,0.7060071,N:N,-ito
justicia,geopolíticamente,0.67023337,ADV:ADV,geo-
justificar,sónico,0.6454465,N:ADJ,-ico
joven,anillero,0.62707955,ADJ:N,-ero
quebrantar,guardianía,0.6455665,N:N,-ía
ñoño,ascetismo,0.6131622,N:N,-ismo
quejar,volcamiento,0.51708686,V:N,-miento
burla,serenísimo,0.5837665,N:ADJ,-ísimo
verdad,acotillo,0.5224752,N:N,a-
testículo,suspendedor,0.60116315,V:ADJ,-dor
quemar,nervadura,0.62455726,N:N,-dura
quemar,orientalismo,0.60488176,ADJ:N,-ismo
quemar,depreciación,0.6945291,V:N,-ción
queso,garantía,0.547253,ADJ:N,-ía
Quijote,prefabricación,0.59334594,N:N,pre-
social,expectación,0.62013626,V:N,-ción
φαίνω,relevantemente,0.58754086,ADJ:ADV,-mente
quirúrgico,distinguidor,0.66463786,V:ADJ,-dor
ñoño,tesorito,0.6433807,N:N,-ito
onda,migaja,0.49936825,N:N,-aja
falta,farandulero,0.54718745,N:ADJ,-ero
polar,siestita,0.6404147,N:N,-ita
tutor,trepadera,0.69120437,V:N,-dera
moro,rapeo,0.6462668,V:N,-eo
bacterial,impulsivamente,0.5535495,ADJ:ADV,-mente
secretario,michoacano,0.70991063,N:ADJ,-ano
carreta,desriscar,0.7444643,V:V,des-
frente,espinal,0.51805705,N:ADJ,-al
triste,preeminencia,0.6160983,N:N,pre-
legal,reinaugurar,0.51979125,V:V,re-
Perú,inmaculadamente,0.57068795,ADJ:ADV,-mente
elector,neomonja,0.6711632,N:N,neo-
dimensión,sobreceño,0.70531577,ADJ:N,sobre-
cérvix,portoncito,0.65753347,N:N,-cito
península,mariconada,0.65108025,N:N,-ada
inglés,hidroquinona,0.60595965,N:N,hidro-
flor,kilonewton,0.5259727,N:N,kilo-
color,veintavo,0.36337668,N:ADJ,-avo
lateral,coestructurar,0.59404516,V:V,co-
recurso,zoospora,0.5867027,N:N,zoo-
unir,antitranspirante,0.7022434,N:N,anti-
unión,breñal,0.5107727,N:N,-al
arteria,palmera,0.65792525,N:N,-era
estudio,huevear,0.50654036,N:V,-ear
América,permisionario,0.5084187,N:N,-ario
taco,apelotardado,0.72204995,V:ADJ,-ado
puerto,semielástico,0.6931294,ADJ:ADJ,semi-
fijo,sandez,0.62978274,ADJ:N,-ez
registro,avenimiento,0.62646407,V:N,-miento
paso,caritativamente,0.53412783,ADJ:ADV,-mente
genital,cerrito,0.7021063,N:N,-ito
coloquio,incrementalmente,0.63473237,ADJ:ADV,-mente
guerra,marrullero,0.5874348,N:ADJ,-ero
amar,neohumanístico,0.6047307,ADJ:ADJ,neo-
papal,microelectromecánico,0.6697146,ADJ:ADJ,micro-
neutrino,subluxación,0.784103,N:ADJ,sub-
peritoneo,semisintético,0.8041606,ADJ:ADJ,semi-
Felipe,ultrasofisticado,0.61229765,ADJ:ADJ,ultra-
στάσις,legitimador,0.5567469,V:ADJ,-dor
luchar,huesoso,0.64417946,N:ADJ,-oso
territorio,humanización,0.642767,V:N,-ción
embarcar,asintomáticamente,0.64073354,ADJ:ADJ,-mente
acerbo,carbonización,0.70862776,V:N,-ción
tetrágono,malbaratar,0.65954924,V:V,mal-
estrena,tachador,0.6513605,V:ADJ,-dor
zodiaco,circularmente,0.67747414,ADJ:ADV,-mente
paja,tirón,0.6182536,V:N,-ón
labrar,minero,0.6608801,N:N,-ero
permeable,perico,0.7561005,N:N,-ico
torta,manguera,0.6485057,N:N,-era
camisa,funebrero,0.64940387,ADJ:N,-ero
pastel,choclear,0.6915832,N:V,-ear
papel,recuadrar,0.66868085,N:V,-ar
tortilla,gritadera,0.7049874,V:N,-dera
Finlandia,fuertemente,0.59807837,ADJ:ADV,-mente
honor,olfatear,0.5672179,N:V,-ear
esperar,abrazamiento,0.65962356,V:N,-miento
clerical,simpáticamente,0.7547251,ADJ:ADV,-mente
macho,carnavalear,0.5395919,N:V,-ear
lateral,picovatio,0.7328377,N:N,pico-
Perú,espejeante,0.5921433,V:ADJ,-ante
viral,patéticamente,0.63274586,ADJ:ADV,-mente
virus,hispanista,0.5024231,ADJ:N,-ista
elemento,henchidura,0.6437572,V:N,-dura
brujo,quincenalmente,0.61797136,ADJ:ADV,-mente
dispensable,antiatómico,0.7644313,ADJ:ADJ,anti-
normal,superfluamente,0.51453984,ADJ:ADV,-mente
agradar,sectorial,0.63130546,N:ADJ,-al
base,amasador,0.5212722,N:ADJ,-dor
ducto,apostólicamente,0.5467516,ADJ:ADV,-mente
patriota,granulomatosis,0.7488849,N:N,-osis
seguir,potencialización,0.6178284,V:N,-ción
concentrar,neonazi,0.676933,ADJ:ADJ,neo-
nacional,cañuela,0.5257259,N:N,-uelo
asociar,glorificable,0.7686188,V:ADJ,-able
escuadra,gratuitamente,0.65377164,ADJ:ADV,-mente
enfrentar,mamoso,0.62280476,V:ADJ,-oso
manifestar,modismo,0.6618151,N:N,-ismo
organizar,contrahechura,0.6180233,ADJ:N,-ura
viajar,tablestacado,0.7032022,N:N,-ado
equipar,desideologizar,0.697342,V:V,des-
sombrero,arrugación,0.708327,V:N,-ción
vender,alameda,0.63044035,N:N,-eda
seguro,pudiente,0.543299,N:ADJ,-nte
acontecer,ilegal,0.656689,ADJ:ADJ,in-
negociar,amarillura,0.5325954,ADJ:N,-ura
activo,cabroncito,0.6086347,ADJ:N,-cito
procesar,catalanero,0.63860947,N:N,-ero
invitar,inmunodeficiencia,0.62234473,N:N,inmuno-
voz,cuyo,0.5566084,N:N,-o
mayor,desarraigar,0.47491455,V:V,des-
asistir,naturismo,0.5749714,N:N,-ismo
católico,metamaterial,0.7573332,ADJ:N,meta-
acción,botswanés,0.60648525,N:ADJ,-és
partido,excongresista,0.65580994,N:N,ex-
guerrilla,frenéticamente,0.52766085,ADJ:ADJ,-mente
comercializar,teórico,0.6004154,N:ADJ,-ico
por ciento,cocorronazo,0.5961031,N:N,-azo
traficante,subcoordinador,0.7440096,ADJ:N,sub-
escaso,antiautoritario,0.6532463,ADJ:ADJ,anti-
resistible,tostadora,0.6186735,V:N,-dora
trámite,lotear,0.5802733,N:V,-ear
presencia,gotemburgués,0.5948435,N:N,-és
catar,estrellar,0.6177478,N:V,-ar
captura,coahuilense,0.60305065,N:ADJ,-ense
relación,bolinar,0.48797297,N:V,-ar
abolir,birrear,0.8099273,N:V,-ear
exportar,subsección,0.6289156,N:N,sub-
poblar,vascófilo,0.6515922,ADJ:ADJ,-filo
terror,caninamente,0.5054582,ADJ:ADV,-mente
sueldo,sobrepique,0.72505885,N:ADJ,sobre-
mover,descrismar,0.6602325,V:V,des-
pelota,antiestrés,0.63774675,N:ADJ,anti-
proceder,laberintitis,0.69400144,N:N,-itis
visión,paritorio,0.578164,V:N,-torio
educar,lujosísimo,0.6438885,ADJ:ADJ,-ísimo
urbano,extraterrenal,0.425079,ADJ:ADJ,extra-
libre,ferradura,0.53375465,V:N,-dura
periódico,amalgamación,0.60307866,V:N,-ción
embajada,improductivo,0.74349815,ADJ:ADJ,im-
detener,aldehuela,0.58328176,N:ADJ,-uela
pasaje,alcanzadizo,0.6461396,ADJ:ADJ,-izo
ropa,esquelita,0.53223145,N:N,-ita
silla,demagógico,0.64780176,N:ADJ,-ico
cabeza,humedecer,0.66769415,ADJ:V,-ecer
colcha,sacudidura,0.57657945,V:N,-dura
caja,antifeminista,0.63522816,N:ADJ,anti-
tocar,zoroastriano,0.72115207,N:ADJ,-iano
comer,inciertamente,0.48722082,ADJ:ADV,-mente
votar,calladamente,0.5040153,V:ADV,-mente
análisis,contrapechar,0.61553276,V:V,contra-
pueblo,heraclitano,0.6744623,N:ADJ,-ano
viso,subordinadamente,0.71119756,ADJ:ADV,-mente
maza,verboide,0.68951005,N:N,-oide
café,terrón,0.71649617,N:N,-ón
plato,microprocesador,0.6310772,ADJ:N,micro-
azúcar,guaranismo,0.57458216,ADJ:N,-ismo
hilo,pleiteante,0.66785043,V:ADJ,-nte
percha,reverdecer,0.7243033,V:V,re-
maleta,orientar,0.597225,N:V,-ar
paraguas,disciplinadamente,0.6797771,ADJ:ADV,-mente
escala,acebedo,0.6501438,N:N,-edo
cerrar,inaplicado,0.60706663,ADJ:ADJ,in-
caballo,maestría,0.59406155,ADJ:N,-ía
casa,atracador,0.5960224,V:N,-dor
atacar,escasear,0.7053614,ADJ:V,-ear
secretario,educativo,0.48925507,V:ADJ,-ivo
integrar,aclorhídrico,0.6665569,N:ADJ,-ico
ciudad,ininteligentemente,0.46801257,ADJ:ADV,-mente
paño,museográfico,0.6580605,N:ADJ,-ico
pájaro,escalofriar,0.71505344,V:V,es-
candidato,sestear,0.615495,N:V,-ear
defensa,desalojamiento,0.5458397,V:N,-miento
movilización,multidivisa,0.5841101,N:ADJ,multi-
legal,ultraconservador,0.52948916,ADJ:N,ultra-
aguaza,penalización,0.57007897,V:N,-ción
agudo,antipiratería,0.5890351,N:ADJ,anti-
ala,tesorero,0.63090366,N:ADJ,-ero
alto,envaramiento,0.499103,V:N,-miento
asir,desenhetrar,0.6430942,V:V,des-
balaustre,almecino,0.6686209,N:N,-ino
oficial,sobreviraje,0.5642757,N:N,sobre-
líder,vainilla,0.6922324,N:N,-illa
masificar,lejanía,0.6853508,ADJ:N,-ía
naturalizar,indiscutidamente,0.6326962,ADJ:ADV,-mente
absoluto,hemocultivo,0.6327769,N:ADJ,hemo-
central,fineza,0.7221182,ADJ:N,-eza
comandar,animadísimo,0.62685204,ADJ:ADJ,-ísimo
empeñar,quemadura,0.6633584,V:N,-dura
análisis,altivecer,0.5721123,ADJ:V,-ecer
aparecer,transfronterizo,0.6444435,ADJ:ADJ,trans-
negociar,sorprehender,0.6688808,V:V,sor-
enriquecer,pasador,0.62286085,V:N,-dor
arrollar,zeptovatio,0.5079564,N:N,zepto-
expreso,palmero,0.70034087,N:N,-ero
seguir,auspiciador,0.5827124,V:N,-dor
lengua,yibutiano,0.689963,N:ADJ,-ano
federar,ahijado,0.6926476,V:N,-ado
ganar,jamoncillo,0.5884347,N:N,-cillo
pobre,fashionista,0.6984538,ADJ:ADJ,-ista
programa,rondalla,0.4985854,N:N,-alla
vivir,mulita,0.59691316,N:N,-ita
asesino,reincidir,0.61531353,V:V,re-
cintura,obrita,0.66929966,N:N,-ita
autor,exanalista,0.55255187,N:N,ex-
plan,papiloma,0.5784881,N:N,-oma
bombarda,bolígrafo,0.71026474,N:N,-grafo
sentir,mesangial,0.6874009,ADJ:ADJ,-al
acercar,forzamiento,0.6092976,V:N,-miento
compaña,superministro,0.68656886,N:N,super-
mucho,microrregión,0.5924045,N:N,micro-
señora,embrujador,0.72626555,V:ADJ,-dor
nudo,bloqueo,0.4971813,V:N,-eo
violar,sobreesdrújulo,0.7160348,ADJ:ADJ,sobre-
formación,boletear,0.58700514,N:V,-ar
penalizar,alpinístico,0.66192585,N:ADJ,-ico
legislar,desfiladero,0.61028355,V:N,-dero
creer,enterocolitis,0.65899223,N:N,entero-
recomendar,goleador,0.55504864,V:ADJ,-dor
legal,aleatorización,0.47034848,V:ADJ,-ción
agrupar,semirrural,0.81630135,ADJ:ADJ,semi-
intenso,inhabitado,0.7218994,ADJ:ADJ,in-
oficina,azulado,0.6094892,N:ADJ,-ado
mercado,madrigalizar,0.45552003,N:V,-izar
presión,adornista,0.5868164,N:N,-ista
prisión,macrodemanda,0.7283579,N:N,macro-
pelo,fisgón,0.5217052,V:ADJ,-ón
fútbol,generosísimamente,0.65491855,ADJ:ADV,-mente
estera,asador,0.67440873,V:N,-dor
respirar,seccionalero,0.65501165,N:N,-ero
cepo,yerboso,0.6898207,N:ADJ,-oso
regular,aguardamiento,0.64266205,V:N,-miento
alto,amarillamiento,0.5246263,V:N,-miento
mujer,caracho,0.67049104,N:N,-acho
afable,insinceridad,0.7004243,ADJ:N,-idad
pago,retumbar,0.62118256,V:V,re-
aguja,aficionar,0.53973466,N:V,-ar
reportar,esferita,0.7563853,N:N,-ita
documento,reconsagrar,0.6522752,V:V,re-
causa,aliblanco,0.6344416,ADJ:ADJ,ali-
marca,sobreestimular,0.53008854,V:V,sobre-
oscuro,autoabastecerse,0.61181813,V:V,auto-
encadenar,autoenfoque,0.7646031,N:N,auto-
particular,perdicita,0.7034924,N:N,-ita
público,derrochador,0.70833266,V:ADJ,-dor
alto,bulteador,0.505286,V:N,-dor
deliberado,alternante,0.757044,V:ADJ,-ante
intencional,fatalista,0.7506678,ADJ:ADJ,-ista
crecer,oncológico,0.6624558,N:ADJ,-ico
desacelerar,cornamenta,0.71012604,N:N,-menta
aislar,jícaro,0.6868256,N:N,-o
carro,moranza,0.66965187,V:N,-anza
reflejo,cachete,0.65020275,N:N,-ete
selección,envidiable,0.73743784,V:ADJ,-able
actual,teleevangelismo,0.3687368,N:N,tele-
panda,previsualización,0.71852434,V:N,-ción
Rodrigo,acusado,0.5687872,V:ADJ,-ado
empleo,proveedor,0.55390865,V:ADJ,-dor
ventaja,confortablemente,0.7040207,ADJ:ADJ,-mente
analfabeto,sandwichera,0.6873581,N:N,-era
especializar,exportación,0.67901987,V:N,-ción
desdoblar,aserradero,0.7602913,V:N,-dero
nosocomio,anatomizar,0.69623774,N:V,-izar
conexión,impulsividad,0.7414392,ADJ:N,-idad
idea,crianza,0.52691394,V:N,-anza
tirar,pesadilla,0.3923366,ADJ:N,-illa
favor,bocinazo,0.5609131,N:N,-azo
disculpa,alternancia,0.7299068,V:ADJ,-ancia
millón,ensayístico,0.7001207,N:ADJ,-ístico
imperial,microbiólogo,0.5698207,N:N,micro-
subsidio,hemotórax,0.72581303,N:N,hemo-
calefacción,emplástico,0.6572728,N:ADJ,-́ico
beneficio,tabaquero,0.6253123,N:ADJ,-ero
chat,cristalizadero,0.5602744,V:N,-dero
pantorra,incrementar,0.72369397,N:V,-ar
botar,degolladero,0.6683317,V:N,-dero
gota,bimundialista,0.56572586,ADJ:ADJ,bi-
asbesto,rompimiento,0.6804537,V:N,-miento
coño,favoritismo,0.62777996,ADJ:N,-ismo
tonto,motillo,0.68418676,N:N,-illo
meninge,esquilón,0.6830058,N:N,-ón
peritoneo,decolaje,0.6974286,V:N,-aje
pleura,salmonado,0.6405107,N:ADJ,-ado
goma,restablecer,0.577692,V:V,re-
costal,antropomorfizar,0.6277602,ADJ:V,-izar
solar,errorcito,0.64942396,N:N,-cito
vagina,tejería,0.61251014,N:N,-ía
tendón,matero,0.67676705,N:N,-ero
provisión,pistoletazo,0.6652657,N:N,-azo
perceptible,exalumen,0.7013351,N:N,exa-
tolerable,cinquillo,0.6509956,N:N,-illo
audible,abuelito,0.66973495,N:N,-ito
engaño,pizzería,0.6350001,N:N,-ería
decepción,sobrefinanciación,0.7080659,N:ADJ,sobre-
grave,taconear,0.36297292,N:V,-ear
cansar,suboficial,0.6630521,ADJ:N,sub-
actor,absorbencia,0.52866006,V:N,-encia
viajar,nuevitero,0.6834795,N:ADJ,-ero
gel,golpista,0.60980016,N:ADJ,-ista
picar,suministrador,0.6432782,V:ADJ,-dor
faro,mesero,0.7616889,N:N,-ero
banda,escollera,0.5445237,N:N,-era
pesado,catolicidad,0.72706854,ADJ:N,-idad
vaina,descaecimiento,0.6966392,V:N,-miento
deshidratar,contrabandear,0.7046926,V:V,contra-
plata,juramentador,0.6565788,V:ADJ,-dor
obra,nanohertz,0.51347995,N:N,nano-
bello,herrerano,0.6452064,N:ADJ,-ano
diestro,carpintear,0.3657322,N:V,-ear
completo,hipoglucemia,0.6695925,N:N,hipo-
torear,cardón,0.6417194,N:N,-ón
chapuz,avistamiento,0.58512384,V:N,-miento
cubrir,adelgazamiento,0.51041573,V:N,-miento
cubrir,deformador,0.5135186,V:ADJ,-dor
desafortunado,avasallarse,0.7475187,V:V,-se
afortunado,críticamente,0.6159173,ADJ:ADV,-mente
gato,budincito,0.6612822,N:N,-cito
llorar,laudabilidad,0.6841757,ADJ:N,-idad
llamar,Abelito,0.6492345,N:N,-ito
cojón,platónico,0.5827087,N:ADJ,-ico
amigo,tozudez,0.55243427,ADJ:N,-ez
congelar,nostálgico,0.6421983,N:ADJ,-ico
manteca,multar,0.47564006,N:V,-ar
lleno,majaderamente,0.6633767,N:ADV,-mente
abuelo,modernita,0.67577237,ADJ:ADJ,-ito
presentar,hojecer,0.5858653,N:V,-ecer
radio,rejo,0.45655352,N:N,-o
color,acoplador,0.44884092,V:ADJ,-dor
humo,embotar,0.65004337,ADJ:V,em-
vacunar,mongolito,0.5795802,ADJ:N,-ito
vacuna,cosmológico,0.62720054,N:ADJ,-ico
vado,revelandero,0.48189706,V:ADJ,-ero
vagabundo,tupidez,0.66388035,ADJ:N,-ez
vago,azuquita,0.67116046,N:N,-ita
vago,adenocarcinoma,0.6787512,N:N,adeno-
vago,jardinillo,0.60670024,N:N,-illo
valer,cajita,0.65270644,N:N,-ita
valiente,espantosamente,0.6317184,ADJ:ADV,-mente
valor,papayita,0.5433875,ADJ:N,-ita
título,inequívocamente,0.6277755,ADJ:ADV,-mente
cruz,gorrón,0.6243777,ADV:ADJ,-ón
