pivot,inflection,similarity,category
brodzić,bawiło,0.21484242564250688,V;PST;3;SG;NEUT
brodzić,odpoczniemy,0.30510188614407274,V;FUT;1;PL
brodzić,odbijał,0.2583846692529499,V;PST;3;SG;MASC
broić,pierdzisz,0.34269506884938017,V;PRS;2;SG
broić,kipi,0.1954049557406492,V;PRS;3;SG
broić,zwymyślają,0.4238674138509607,V;FUT;3;PL
broić,odkryjecie,0.2739412293154865,V;FUT;2;PL
broić,zbierasz,0.2825040686789937,V;PRS;2;SG
broić,płynę,0.20733666491377567,V;PRS;1;SG
broić,gwizdali,0.2737321101848518,V;PST;3;PL;MASC;HUM
broić,mamrotał,0.3425283483369117,V;PST;3;SG;MASC
broić,nurkowały,0.2827103563287042,V;PST;3;PL
broić,spuszczały,0.2235173941769164,V;PST;3;PL
broić,kupujecie,0.24033220397116895,V;PRS;2;PL
bronić,umierały,0.1572752665694379,V;PST;3;PL
bronić,zdobią,0.11020797430295304,V;PRS;3;PL
bronić,zastanawiali,0.2789032595072336,V;PST;3;PL;MASC;HUM
bronić,czaiły,0.2279111250886896,V;PST;3;PL
bronić,badał,0.11727324643919212,V;PST;3;SG;MASC
bronić,zabierzecie,0.16835507217428736,V;FUT;2;PL
bronić,znajduję,0.07419448828749031,V;PRS;1;SG
bronić,utlenił,0.1239167665740134,V;PST;3;SG;MASC
bronić,szaleją,0.15688080304873853,V;PRS;3;PL
brudzić,sprawiała,0.16701351618044502,V;PST;3;SG;FEM
brudzić,przyjęła,-0.012054917794232844,V;PST;3;SG;FEM
brudzić,kapował,0.21871609928875746,V;PST;3;SG;MASC
brudzić,kaszlało,0.2595682893753206,V;PST;3;SG;NEUT
brudzić,burzyli,0.24903781792173252,V;PST;3;PL;MASC;HUM
brudzić,nastawił,0.17595998884773167,V;PST;3;SG;MASC
brudzić,dodamy,0.06044311525063617,V;FUT;1;PL
brudzić,skłamał,0.15099177128950358,V;PST;3;SG;MASC
brudzić,przegapicie,0.3199013263561168,V;FUT;2;PL
brudzić,wyrządzisz,0.29604137667446595,V;FUT;2;SG
brudzić,zadzwonię,0.20059803552906064,V;FUT;1;SG
brudzić,nadepnęli,0.3173145483580294,V;PST;3;PL;MASC;HUM
brudzić,maszerujecie,0.26263946152114226,V;PRS;2;PL
brudzić,pokażecie,0.19085162926662824,V;FUT;2;PL
brudzić,srało,0.3935988740456142,V;PST;3;SG;NEUT
brudzić,wyjmę,0.27202762057949337,V;FUT;1;SG
brudzić,zjemy,0.18088524065765588,V;FUT;1;PL
brzęczeć,twierdziło,0.1214279462113036,V;PST;3;SG;NEUT
brzęczeć,parują,0.3449860751382554,V;PRS;3;PL
brzęczeć,łudzi,0.1966526192269742,V;PRS;3;SG
brzęczeć,poprowadzimy,0.05948633839595152,V;FUT;1;PL
brzęczeć,ruszacie,0.1937920330575138,V;PRS;2;PL
brzęczeć,błądzisz,0.23366272140470268,V;PRS;2;SG
brzęczeć,bawiła,0.21737722877778465,V;PST;3;SG;FEM
buchać,skażecie,0.21621510912460862,V;FUT;2;PL
buchać,rzucają,0.1728030384424759,V;PRS;3;PL
buchać,rozwiążecie,0.16243502433255652,V;FUT;2;PL
buchać,nakrył,0.2822888338181614,V;PST;3;SG;MASC
buchać,chcą,0.11547067279097101,V;PRS;3;PL
buchać,mijało,0.22378490302678533,V;PST;3;SG;NEUT
budzić,odradzało,0.21070946965559023,V;PST;3;SG;NEUT
budzić,pniesz,0.14320290728932006,V;PRS;2;SG
budzić,znosisz,0.15197622915148545,V;PRS;2;SG
budzić,przeproszę,0.20351541419341168,V;FUT;1;SG
budzić,potrzebowało,0.17278864337435484,V;PST;3;SG;NEUT
budzić,szasta,0.16055437088018598,V;PRS;3;SG
budzić,zamówiła,0.10489752276974851,V;PST;3;SG;FEM
budzić,poprzedzam,0.18522240950775926,V;PRS;1;SG
budzić,drżysz,0.25520020591231185,V;PRS;2;SG
budzić,oświetlam,0.1846491357125526,V;PRS;1;SG
budzić,próbuję,0.16992958966348126,V;PRS;1;SG
burzyć,spieprzy,0.16474805109185597,V;FUT;3;SG
burzyć,wyznaczyło,0.08670075337707928,V;PST;3;SG;NEUT
burzyć,kipieli,0.19317144383212081,V;PST;3;PL;MASC;HUM
burzyć,zdiagnozował,0.152322253144636,V;PST;3;SG;MASC
burzyć,marzyło,0.13974186967639024,V;PST;3;SG;NEUT
burzyć,kosi,0.1677133046600774,V;PRS;3;SG
burzyć,pękają,0.3332804580044799,V;PRS;3;PL
burzyć,złożyły,0.04758613767104802,V;PST;3;PL
burzyć,pluli,0.24376557706679158,V;PST;3;PL;MASC;HUM
burzyć,haftuję,0.2555608066494234,V;PRS;1;SG
bywać,cofasz,0.007213564732947542,V;PRS;2;SG
bywać,zapalił,0.14711594981755982,V;PST;3;SG;MASC
bywać,szkodzi,0.20428610780845335,V;PRS;3;SG
bywać,zniknęły,0.14104124220874947,V;PST;3;PL
bywać,wdepniecie,0.19289961831250668,V;FUT;2;PL
bywać,kipiał,0.15202427791698359,V;PST;3;SG;MASC
bywać,łapało,0.19990835101810556,V;PST;3;SG;NEUT
bywać,haruję,0.2966306290841002,V;PRS;1;SG
bywać,zaufasz,0.14218937994578584,V;FUT;2;SG
bywać,usunęła,0.024063033671744116,V;PST;3;SG;FEM
bywać,wysiadły,0.15103115161787473,V;PST;3;PL
całować,słyszały,0.21435366279740353,V;PST;3;PL
całować,wracają,0.0987107728355765,V;PRS;3;PL
całować,rozważą,0.046772612811369685,V;FUT;3;PL
całować,siadał,0.3105168507128868,V;PST;3;SG;MASC
całować,pokazali,0.13295010392058737,V;PST;3;PL;MASC;HUM
całować,ruszyły,0.06724761225941944,V;PST;3;PL
całować,twierdzili,0.12079540725785032,V;PST;3;PL;MASC;HUM
całować,usuwało,0.1618169534780779,V;PST;3;SG;NEUT
całować,pędzili,0.22170996439457136,V;PST;3;PL;MASC;HUM
całować,podpalimy,0.32460577590457707,V;FUT;1;PL
całować,zabierzesz,0.249621702583519,V;FUT;2;SG
całować,moczysz,0.3203798551203568,V;PRS;2;SG
cedzić,sprawdzi,0.06917415749489841,V;FUT;3;SG
cedzić,węszę,0.1273821612918682,V;PRS;1;SG
cedzić,rzucił,0.24987976370326392,V;PST;3;SG;MASC
cedzić,pomagali,0.052320524851830585,V;PST;3;PL;MASC;HUM
cedzić,rozwijam,0.16856331867708052,V;PRS;1;SG
cedzić,sprawiało,0.15942753719113645,V;PST;3;SG;NEUT
cedzić,pierdzę,0.4181734493402901,V;PRS;1;SG
cedzić,dodawała,0.24923265613778833,V;PST;3;SG;FEM
cedzić,posłuchasz,0.26978271593488645,V;FUT;2;SG
cedzić,rozmywa,0.1661813458280763,V;FUT;3;SG
cedzić,spróbuje,0.15341328918533426,V;FUT;3;SG
cenić,zawiódł,0.1448281055559517,V;PST;3;SG;MASC
cenić,obciąża,0.22510427331850036,V;PRS;3;SG
cenić,kopiesz,0.21194258183422243,V;PRS;2;SG
cenić,umówili,0.1408167682408038,V;PST;3;PL;MASC;HUM
cenić,suszy,0.12633646324639902,V;PRS;3;SG
cenić,plotkowali,0.16647040134256486,V;PST;3;PL;MASC;HUM
cenić,korzystamy,0.09204902515523539,V;PRS;1;PL
cenić,mruczał,0.16622420256915937,V;PST;3;SG;MASC
cenić,wisisz,0.02016890477417732,V;PRS;2;SG
chadzać,drzemiemy,0.2232905789402232,V;PRS;1;PL
chadzać,kochają,0.2309235122427069,V;PRS;3;PL
chadzać,niszczę,0.16002785544133902,V;PRS;1;SG
chadzać,ruchało,0.279710343686828,V;PST;3;SG;NEUT
chadzać,eksportowała,0.10432133428014145,V;PST;3;SG;FEM
chadzać,zasłużyła,0.06412309645088654,V;PST;3;SG;FEM
chadzać,zjedli,0.1535198470885617,V;PST;3;PL;MASC;HUM
chadzać,rozgrzeszymy,0.29944111164920706,V;FUT;1;PL
chadzać,kopiemy,0.27082080371174966,V;PRS;1;PL
chadzać,drżycie,0.24151646970796548,V;PRS;2;PL
chadzać,zasługiwała,0.10477697128377861,V;PST;3;SG;FEM
chadzać,ukradło,0.038791841170733865,V;PST;3;SG;NEUT
charkać,nosiła,0.12761306413967743,V;PST;3;SG;FEM
charkać,numerowała,0.3293747123896611,V;PST;3;SG;FEM
charkać,ratował,0.19349970099640568,V;PST;3;SG;MASC
charkać,znaczył,0.269002156256563,V;PST;3;SG;MASC
charkać,dręczą,0.2645689713216346,V;PRS;3;PL
charkać,klęczymy,0.36415257201173523,V;PRS;1;PL
charkać,dźwiga,0.2837112834253388,V;PRS;3;SG
charkać,zastanawiacie,0.2028531759383848,V;PRS;2;PL
charkać,duma,0.234763878191119,V;PRS;3;SG
charkać,gdakały,0.455621859934933,V;PST;3;PL
charkać,ściągały,0.2167427829620665,V;PST;3;PL
charkać,odpoczywacie,0.39115970595746585,V;PRS;2;PL
chcieć,odbija,0.11965164950326612,V;PRS;3;SG
chcieć,naprawiają,0.12509694492578138,V;PRS;3;PL
chcieć,badacie,0.07282790686429075,V;PRS;2;PL
chcieć,galopuję,0.2575008182039418,V;PRS;1;SG
chcieć,rozmyślały,0.1884446426991193,V;PST;3;PL
chcieć,wpływał,0.051711982735514916,V;PST;3;SG;MASC
chcieć,zadzwonią,0.13839965761600426,V;FUT;3;PL
chcieć,przeprowadzamy,0.06902360879554104,V;PRS;1;PL
chcieć,wstajesz,0.15210676000985435,V;PRS;2;SG
chcieć,proponowała,0.168788745771424,V;PST;3;SG;FEM
chłeptać,odbijało,0.18161202096905293,V;PST;3;SG;NEUT
chłeptać,namawiam,0.18754591956402455,V;PRS;1;SG
chłeptać,uśpiły,0.2770831881363012,V;PST;3;PL
chłeptać,zachorujesz,0.23101390054995874,V;FUT;2;SG
chłeptać,pozostają,0.06998863995213278,V;PRS;3;PL
chłeptać,ogolisz,0.36999905728262017,V;FUT;2;SG
chłeptać,pokazywały,0.21327181481780122,V;PST;3;PL
chłeptać,zepną,0.242974081280102,V;FUT;3;PL
chłeptać,przeprowadzali,0.105441508282345,V;PST;3;PL;MASC;HUM
chłeptać,doceniały,0.08593915421677867,V;PST;3;PL
chłeptać,dotykamy,0.1264095952153803,V;PRS;1;PL
chłeptać,obserwujesz,0.21794031176337225,V;PRS;2;SG
chłeptać,wyjaśniali,0.16971211639902484,V;PST;3;PL;MASC;HUM
chłeptać,robiło,0.19645839264593956,V;PST;3;SG;NEUT
chować,zachorowało,0.12477184636567806,V;PST;3;SG;NEUT
chować,dziwiło,0.18882441040417786,V;PST;3;SG;NEUT
chować,imponujesz,0.1141782968043984,V;PRS;2;SG
chować,krwawię,0.20490041769801648,V;PRS;1;SG
chować,karmisz,0.2856285763045652,V;PRS;2;SG
chować,umówicie,0.23334147171841768,V;FUT;2;PL
chować,hamowały,0.16968787047523182,V;PST;3;PL
chować,wykitował,0.20296841775321384,V;PST;3;SG;MASC
chować,spadał,0.18048125509868373,V;PST;3;SG;MASC
chować,oszukało,0.09204101418036392,V;PST;3;SG;NEUT
chować,śpisz,0.2591231488475838,V;PRS;2;SG
chować,podkreślali,0.14329181121975543,V;PST;3;PL;MASC;HUM
chronić,mijała,0.14635187072895073,V;PST;3;SG;FEM
chronić,wyli,0.11029792313483744,V;PST;3;PL;MASC;HUM
chronić,cudzołoży,0.16429470137026214,V;PRS;3;SG
chronić,jęły,0.1912220974836376,V;PST;3;PL
chronić,odkrywała,0.23290877119645736,V;PST;3;SG;FEM
chronić,łaził,0.12848385472472956,V;PST;3;SG;MASC
chronić,zebrało,0.054624759232291265,V;PST;3;SG;NEUT
chronić,nazywali,0.3010165905600164,V;PST;3;PL;MASC;HUM
chronić,przepraszały,0.23206580112251418,V;PST;3;PL
chronić,popełnicie,0.14963078530935492,V;FUT;2;PL
chronić,trzebisz,0.20861347407305497,V;PRS;2;SG
chronić,znajdę,0.0278632956425382,V;FUT;1;SG
chrzcić,oświetlał,0.1473457482447984,V;PST;3;SG;MASC
chrzcić,odkrywało,0.23458606274087224,V;PST;3;SG;NEUT
chrzcić,zarżnął,0.23808176190162955,V;PST;3;SG;MASC
chrzcić,wskazał,0.13075319486471226,V;PST;3;SG;MASC
chrzcić,szkodzili,0.30945417736414826,V;PST;3;PL;MASC;HUM
chrzcić,pochodził,0.1672127641815242,V;PST;3;SG;MASC
chrzcić,wpływacie,0.23483306704364448,V;PRS;2;PL
chrzcić,zaufają,0.21119117529800135,V;FUT;3;PL
chrzcić,niszczą,0.1490643708308127,V;PRS;3;PL
chrzcić,uważały,0.25197761443400624,V;PST;3;PL
chrzcić,wylało,0.1876049028066099,V;PST;3;SG;NEUT
chrzcić,skakały,0.17773724441432437,V;PST;3;PL
chrzcić,obrażał,0.22100958283418826,V;PST;3;SG;MASC
chrzcić,zaniechacie,0.3218995544301704,V;FUT;2;PL
chrzcić,liniały,0.1580588473753528,V;PST;3;PL
chrzcić,zamykało,0.1313041916738764,V;PST;3;SG;NEUT
chwalić,obciążamy,0.2904655367656026,V;PRS;1;PL
chwalić,rozmyślała,0.25093800625671514,V;PST;3;SG;FEM
chwalić,rzucam,0.19617313042654916,V;PRS;1;SG
chwalić,zerżnęła,0.16778501717239291,V;PST;3;SG;FEM
chwalić,dowiedziały,0.2768188588469387,V;PST;3;PL
chwalić,oskarżała,0.18131189481385912,V;PST;3;SG;FEM
chwalić,bucha,0.13880828921831756,V;PRS;3;SG
chwalić,przyprawiamy,0.13476440720893046,V;PRS;1;PL
chwalić,pokazujecie,0.3602112503735153,V;PRS;2;PL
chwalić,przegrało,0.09774574249346502,V;PST;3;SG;NEUT
chwalić,pojawiały,0.17205062264948,V;PST;3;PL
chwalić,pamiętają,0.20370515352139984,V;PRS;3;PL
chwalić,pachniał,0.24186125120726576,V;PST;3;SG;MASC
chwiać,maszerowali,0.19284179600523954,V;PST;3;PL;MASC;HUM
chwiać,przyjmowało,0.13416670540254227,V;PST;3;SG;NEUT
chwiać,zniknęli,0.22845965653521916,V;PST;3;PL;MASC;HUM
chwiać,okaże,0.2344069989980917,V;FUT;3;SG
chwiać,dymają,0.144290168700144,V;PRS;3;PL
ciec,rządziła,0.07404798173602378,V;PST;3;SG;FEM
ciec,zerwało,0.10069987485503984,V;PST;3;SG;NEUT
ciec,nakryje,0.21038795015295042,V;FUT;3;SG
ciec,kręciły,0.19494395793454455,V;PST;3;PL
ciec,węszyły,0.25280780038948536,V;PST;3;PL
ciec,porozmawiali,0.16964366400445552,V;PST;3;PL;MASC;HUM
ciec,pozwala,0.16092087716554615,V;PRS;3;SG
ciec,bluzgali,0.22144746953897898,V;PST;3;PL;MASC;HUM
ciec,dzierży,-0.021486266968922196,V;PRS;3;SG
ciec,odbierzecie,0.2037591207510806,V;FUT;2;PL
ciec,usuwasz,0.11867809542066088,V;PRS;2;SG
cofać,pobrało,0.1044146732991389,V;PST;3;SG;NEUT
cofać,kwestionują,0.12726229654138266,V;PRS;3;PL
cofać,spieszyło,0.33880088648920015,V;PST;3;SG;NEUT
cofać,przygotowało,0.0469913960844085,V;PST;3;SG;NEUT
cofać,miewał,0.17204031569205747,V;PST;3;SG;MASC
cofać,kwestionowały,0.14089961186549504,V;PST;3;PL
cofać,edytujemy,0.21918428025016734,V;PRS;1;PL
cofać,śledzimy,0.12858093450861707,V;PRS;1;PL
cofać,cofał,0.651907677815549,V;PST;3;SG;MASC
cofać,wymagają,0.11993599344235228,V;PRS;3;PL
cofać,zaczekał,0.25860003961239997,V;PST;3;SG;MASC
cofać,wymogły,0.09351253118657676,V;PST;3;PL
cofać,przyjęły,0.09979461433379255,V;PST;3;PL
cofać,przeżyła,0.13020452371592084,V;PST;3;SG;FEM
ćpać,biegał,0.2700344358638138,V;PST;3;SG;MASC
ćpać,wytłumaczyło,0.23573337062077204,V;PST;3;SG;NEUT
ćpać,szalały,0.17967663575610293,V;PST;3;PL
ćpać,tańczy,0.2949560343510793,V;PRS;3;SG
ćpać,kompiluję,0.3294405151121118,V;FUT;1;SG
ćpać,ściągnę,0.28989518786535284,V;FUT;1;SG
cudzołożyć,odradzała,0.206776590412991,V;PST;3;SG;FEM
cudzołożyć,sunęli,0.13602279759548597,V;PST;3;PL;MASC;HUM
cudzołożyć,spałaszował,0.07115150296479245,V;PST;3;SG;MASC
cudzołożyć,potwierdzają,0.08687491748313081,V;PRS;3;PL
cudzołożyć,stajecie,0.20412787442494817,V;PRS;2;PL
cudzołożyć,rozmywają,0.028920852002053965,V;FUT;3;PL
