pivot,inflection,similarity,category
dormir,dormiremos,0.530243247188878,V;IND;FUT;1;PL
dormir,dormiréis,0.4757200974520439,V;IND;FUT;2;PL
dormir,dormirán,0.5115436749325467,V;IND;FUT;3;PL
acumular,acumulo,0.6147393485592799,V;IND;PRS;1;SG
acumular,acumulas,0.5385390255192418,V;IND;PRS;2;SG;INFM
acumular,acumula,0.6722480738585987,V;IND;PRS;3;SG
acumular,acumulamos,0.5884325169803991,V;IND;PRS;1;PL
acumular,acumuláis,0.37332490454985756,V;IND;PRS;2;PL
acumular,acumulan,0.6361203254431322,V;IND;PRS;3;PL
acumular,acumulaba,0.5453832317473851,V;IND;PST;IPFV;1;SG
acumular,acumulabas,0.34732035407719697,V;IND;PST;IPFV;2;SG;INFM
acumular,acumulaba,0.5453832317473851,V;IND;PST;IPFV;3;SG
acumular,acumulábamos,0.3953954389020945,V;IND;PST;IPFV;1;PL
acumular,acumulabais,0.3105410722173776,V;IND;PST;IPFV;2;PL
acumular,acumulaban,0.49993726078229017,V;IND;PST;IPFV;3;PL
acumular,acumularé,0.4969102959029087,V;IND;FUT;1;SG
acumular,acumularás,0.3643743239982772,V;IND;FUT;2;SG;INFM
acumular,acumulará,0.5830944400392498,V;IND;FUT;3;SG
acumular,acumularemos,0.5650850535752141,V;IND;FUT;1;PL
acumular,acumularéis,0.3713091248261927,V;IND;FUT;2;PL
acumular,acumularán,0.5557455172629493,V;IND;FUT;3;PL
encadenar,encadeno,0.5644730434149433,V;IND;PRS;1;SG
encadenar,encadenas,0.4805419771096541,V;IND;PRS;2;SG;INFM
encadenar,encadena,0.6795247113749918,V;IND;PRS;3;SG
encadenar,encadenamos,0.5393736134283368,V;IND;PRS;1;PL
encadenar,encadenáis,0.35589944672743257,V;IND;PRS;2;PL
encadenar,encadenan,0.5988888750613293,V;IND;PRS;3;PL
encadenar,encadenaba,0.5738099926369292,V;IND;PST;IPFV;1;SG
encadenar,encadenabas,0.3413024794446101,V;IND;PST;IPFV;2;SG;INFM
encadenar,encadenaba,0.5738099926369292,V;IND;PST;IPFV;3;SG
encadenar,encadenábamos,0.39558093252401316,V;IND;PST;IPFV;1;PL
encadenar,encadenabais,0.35563003863285947,V;IND;PST;IPFV;2;PL
encadenar,encadenaban,0.4683872714153523,V;IND;PST;IPFV;3;PL
encadenar,encadenaré,0.4217600573333018,V;IND;FUT;1;SG
encadenar,encadenarás,0.2789434442897192,V;IND;FUT;2;SG;INFM
encadenar,encadenará,0.5542053420219516,V;IND;FUT;3;SG
encadenar,encadenaremos,0.4407682415134644,V;IND;FUT;1;PL
encadenar,encadenaréis,0.41112037254277845,V;IND;FUT;2;PL
encadenar,encadenarán,0.4873579786074591,V;IND;FUT;3;PL
posar,poso,0.30331993360046716,V;IND;PRS;1;SG
posar,posas,0.4499706852771137,V;IND;PRS;2;SG;INFM
posar,posa,0.6839413439703398,V;IND;PRS;3;SG
posar,posamos,0.4908686979744006,V;IND;PRS;1;PL
posar,posáis,0.20077794283010852,V;IND;PRS;2;PL
posar,posan,0.6244195534056548,V;IND;PRS;3;PL
posar,posaba,0.6021991251491751,V;IND;PST;IPFV;1;SG
posar,posabas,0.40946311868585716,V;IND;PST;IPFV;2;SG;INFM
posar,posaba,0.6021991251491751,V;IND;PST;IPFV;3;SG
posar,posábamos,0.2161030318926529,V;IND;PST;IPFV;1;PL
posar,posabais,0.3396197417821305,V;IND;PST;IPFV;2;PL
posar,posaban,0.5556336435849663,V;IND;PST;IPFV;3;PL
posar,posaré,0.4746816579359294,V;IND;FUT;1;SG
posar,posarás,0.4402478388428669,V;IND;FUT;2;SG;INFM
posar,posará,0.595872276410444,V;IND;FUT;3;SG
posar,posaremos,0.42246647442475294,V;IND;FUT;1;PL
posar,posaréis,0.41851133000829455,V;IND;FUT;2;PL
posar,posarán,0.58676082913223,V;IND;FUT;3;PL
colorear,coloreo,0.4665060276332429,V;IND;PRS;1;SG
colorear,coloreas,0.561324814249128,V;IND;PRS;2;SG;INFM
colorear,colorea,0.5857643314698877,V;IND;PRS;3;SG
colorear,coloreamos,0.5301560594143393,V;IND;PRS;1;PL
colorear,coloreáis,0.3048902692791706,V;IND;PRS;2;PL
colorear,colorean,0.489790638134426,V;IND;PRS;3;PL
colorear,coloreaba,0.4318768786602144,V;IND;PST;IPFV;1;SG
colorear,coloreabas,0.44848982030077444,V;IND;PST;IPFV;2;SG;INFM
colorear,coloreaba,0.4318768786602144,V;IND;PST;IPFV;3;SG
colorear,coloreábamos,0.2647104750926452,V;IND;PST;IPFV;1;PL
colorear,coloreabais,0.42302017329954733,V;IND;PST;IPFV;2;PL
colorear,coloreaban,0.43488072585231485,V;IND;PST;IPFV;3;PL
colorear,colorearé,0.4671364170406398,V;IND;FUT;1;SG
colorear,colorearás,0.4411674321319924,V;IND;FUT;2;SG;INFM
colorear,coloreará,0.5291158878370825,V;IND;FUT;3;SG
colorear,colorearemos,0.5781221975986318,V;IND;FUT;1;PL
colorear,colorearéis,0.4174909394830464,V;IND;FUT;2;PL
colorear,colorearán,0.538697547625044,V;IND;FUT;3;PL
fragmentar,fragmento,0.3356242854656768,V;IND;PRS;1;SG
fragmentar,fragmentas,0.43991974527205613,V;IND;PRS;2;SG;INFM
fragmentar,fragmenta,0.5876231784080942,V;IND;PRS;3;SG
fragmentar,fragmentamos,0.45601463837058276,V;IND;PRS;1;PL
fragmentar,fragmentáis,0.31301339854142807,V;IND;PRS;2;PL
fragmentar,fragmentan,0.5406621667989789,V;IND;PRS;3;PL
fragmentar,fragmentaba,0.4827288858557144,V;IND;PST;IPFV;1;SG
fragmentar,fragmentabas,0.27992131568877376,V;IND;PST;IPFV;2;SG;INFM
fragmentar,fragmentaba,0.4827288858557144,V;IND;PST;IPFV;3;SG
fragmentar,fragmentábamos,0.3203876599714923,V;IND;PST;IPFV;1;PL
fragmentar,fragmentabais,0.29746283842764365,V;IND;PST;IPFV;2;PL
fragmentar,fragmentaban,0.43071243648684066,V;IND;PST;IPFV;3;PL
fragmentar,fragmentaré,0.3245386585730138,V;IND;FUT;1;SG
fragmentar,fragmentarás,0.2789425510255077,V;IND;FUT;2;SG;INFM
fragmentar,fragmentará,0.4505418845463218,V;IND;FUT;3;SG
fragmentar,fragmentaremos,0.30944787431435583,V;IND;FUT;1;PL
fragmentar,fragmentaréis,0.2745529573326806,V;IND;FUT;2;PL
fragmentar,fragmentarán,0.3816635319696505,V;IND;FUT;3;PL
atender,atiendo,0.45292450509124615,V;IND;PRS;1;SG
atender,atiendes,0.5402070730758229,V;IND;PRS;2;SG;INFM
atender,atiende,0.6416178211461586,V;IND;PRS;3;SG
atender,atendemos,0.48710513603857364,V;IND;PRS;1;PL
atender,atendéis,0.4021131888783043,V;IND;PRS;2;PL
atender,atienden,0.5934370534892303,V;IND;PRS;3;PL
atender,atendía,0.5749942430192821,V;IND;PST;IPFV;1;SG
atender,atendías,0.4259939180021647,V;IND;PST;IPFV;2;SG;INFM
atender,atendía,0.5749942430192821,V;IND;PST;IPFV;3;SG
atender,atendíamos,0.49243598198500593,V;IND;PST;IPFV;1;PL
atender,atendíais,0.3654325607537996,V;IND;PST;IPFV;2;PL
atender,atendían,0.5550573760559148,V;IND;PST;IPFV;3;PL
atender,atenderé,0.3744239322896106,V;IND;FUT;1;SG
atender,atenderás,0.5127039839888624,V;IND;FUT;2;SG;INFM
atender,atenderá,0.5706620321151947,V;IND;FUT;3;SG
atender,atenderemos,0.41836633529652745,V;IND;FUT;1;PL
atender,atenderéis,0.4077748443053172,V;IND;FUT;2;PL
atender,atenderán,0.5555678829595239,V;IND;FUT;3;PL
precipitar,precipito,0.4747073228380485,V;IND;PRS;1;SG
precipitar,precipitas,0.45041303028324586,V;IND;PRS;2;SG;INFM
precipitar,precipita,0.6347373672055089,V;IND;PRS;3;SG
precipitar,precipitamos,0.46122258716825093,V;IND;PRS;1;PL
precipitar,precipitáis,0.3429529561892999,V;IND;PRS;2;PL
precipitar,precipitan,0.6409610104520873,V;IND;PRS;3;PL
precipitar,precipitaba,0.5154996536078182,V;IND;PST;IPFV;1;SG
precipitar,precipitabas,0.3527346629249878,V;IND;PST;IPFV;2;SG;INFM
precipitar,precipitaba,0.5154996536078182,V;IND;PST;IPFV;3;SG
precipitar,precipitábamos,0.3711047870668378,V;IND;PST;IPFV;1;PL
precipitar,precipitabais,0.32879600231753026,V;IND;PST;IPFV;2;PL
precipitar,precipitaban,0.5053671667836335,V;IND;PST;IPFV;3;PL
precipitar,precipitaré,0.4431100559500398,V;IND;FUT;1;SG
precipitar,precipitarás,0.41494550860438717,V;IND;FUT;2;SG;INFM
precipitar,precipitará,0.5866122761160598,V;IND;FUT;3;SG
precipitar,precipitaremos,0.4159085843422783,V;IND;FUT;1;PL
precipitar,precipitaréis,0.38681066526706,V;IND;FUT;2;PL
precipitar,precipitarán,0.5785066407866646,V;IND;FUT;3;PL
adivinar,adivino,0.5437912543997687,V;IND;PRS;1;SG
adivinar,adivinas,0.5504967117933117,V;IND;PRS;2;SG;INFM
adivinar,adivina,0.6475237952471388,V;IND;PRS;3;SG
adivinar,adivinamos,0.523465360818643,V;IND;PRS;1;PL
adivinar,adivináis,0.46843357018081533,V;IND;PRS;2;PL
adivinar,adivinan,0.5461110124449148,V;IND;PRS;3;PL
adivinar,adivinaba,0.5012901259151714,V;IND;PST;IPFV;1;SG
adivinar,adivinabas,0.47036171091624546,V;IND;PST;IPFV;2;SG;INFM
adivinar,adivinaba,0.5012901259151714,V;IND;PST;IPFV;3;SG
adivinar,adivinábamos,0.4428073996403563,V;IND;PST;IPFV;1;PL
adivinar,adivinabais,0.42093905175787905,V;IND;PST;IPFV;2;PL
adivinar,adivinaban,0.4877614932977231,V;IND;PST;IPFV;3;PL
adivinar,adivinaré,0.5213464837377784,V;IND;FUT;1;SG
adivinar,adivinarás,0.49390337314271815,V;IND;FUT;2;SG;INFM
adivinar,adivinará,0.6377641966377012,V;IND;FUT;3;SG
adivinar,adivinaremos,0.6211420180012773,V;IND;FUT;1;PL
adivinar,adivinaréis,0.5507792308921275,V;IND;FUT;2;PL
adivinar,adivinarán,0.6132884559363174,V;IND;FUT;3;PL
perpetuar,perpetúo,0.5131161211369059,V;IND;PRS;1;SG
perpetuar,perpetúas,0.41827208819718553,V;IND;PRS;2;SG;INFM
perpetuar,perpetúa,0.6263118595019169,V;IND;PRS;3;SG
perpetuar,perpetuamos,0.5245243251266559,V;IND;PRS;1;PL
perpetuar,perpetuáis,0.42891050444392,V;IND;PRS;2;PL
perpetuar,perpetúan,0.6142470482123512,V;IND;PRS;3;PL
perpetuar,perpetuaba,0.5391336284525338,V;IND;PST;IPFV;1;SG
perpetuar,perpetuabas,0.4545415621383275,V;IND;PST;IPFV;2;SG;INFM
perpetuar,perpetuaba,0.5391336284525338,V;IND;PST;IPFV;3;SG
perpetuar,perpetuábamos,0.38447037803916295,V;IND;PST;IPFV;1;PL
perpetuar,perpetuabais,0.40863457445540474,V;IND;PST;IPFV;2;PL
perpetuar,perpetuaban,0.5024437205322765,V;IND;PST;IPFV;3;PL
perpetuar,perpetuaré,0.4781895760880779,V;IND;FUT;1;SG
perpetuar,perpetuarás,0.4596586373825988,V;IND;FUT;2;SG;INFM
perpetuar,perpetuará,0.5584568407236801,V;IND;FUT;3;SG
perpetuar,perpetuaremos,0.48374836049783076,V;IND;FUT;1;PL
perpetuar,perpetuaréis,0.4129395523223466,V;IND;FUT;2;PL
perpetuar,perpetuarán,0.5470015068350315,V;IND;FUT;3;PL
pronunciar,pronuncio,0.5408707131354134,V;IND;PRS;1;SG
pronunciar,pronuncias,0.5721250694616193,V;IND;PRS;2;SG;INFM
pronunciar,pronuncia,0.6593714981497061,V;IND;PRS;3;SG
pronunciar,pronunciamos,0.5555178777099756,V;IND;PRS;1;PL
pronunciar,pronunciáis,0.43889433778950604,V;IND;PRS;2;PL
pronunciar,pronuncian,0.6529292143799632,V;IND;PRS;3;PL
pronunciar,pronunciaba,0.6863973297273755,V;IND;PST;IPFV;1;SG
pronunciar,pronunciabas,0.45378184008187195,V;IND;PST;IPFV;2;SG;INFM
pronunciar,pronunciaba,0.6863973297273755,V;IND;PST;IPFV;3;SG
pronunciar,pronunciábamos,0.4709075014334023,V;IND;PST;IPFV;1;PL
pronunciar,pronunciabais,0.39270095915589454,V;IND;PST;IPFV;2;PL
pronunciar,pronunciaban,0.6031971859871217,V;IND;PST;IPFV;3;PL
pronunciar,pronunciaré,0.5288894818130783,V;IND;FUT;1;SG
pronunciar,pronunciarás,0.5019716644370309,V;IND;FUT;2;SG;INFM
pronunciar,pronunciará,0.5830394039215039,V;IND;FUT;3;SG
pronunciar,pronunciaremos,0.5208005733655057,V;IND;FUT;1;PL
pronunciar,pronunciaréis,0.3980027782061655,V;IND;FUT;2;PL
pronunciar,pronunciarán,0.5423960774796939,V;IND;FUT;3;PL
incorporar,incorporo,0.48952763182152714,V;IND;PRS;1;SG
incorporar,incorporas,0.4696044306340036,V;IND;PRS;2;SG;INFM
incorporar,incorpora,0.6487632858206962,V;IND;PRS;3;SG
incorporar,incorporamos,0.60173318218871,V;IND;PRS;1;PL
incorporar,incorporáis,0.4681269684544488,V;IND;PRS;2;PL
incorporar,incorporan,0.6046155806127114,V;IND;PRS;3;PL
incorporar,incorporaba,0.4956900267470946,V;IND;PST;IPFV;1;SG
incorporar,incorporabas,0.4351326015567979,V;IND;PST;IPFV;2;SG;INFM
incorporar,incorporaba,0.4956900267470946,V;IND;PST;IPFV;3;SG
incorporar,incorporábamos,0.46739951079421416,V;IND;PST;IPFV;1;PL
incorporar,incorporabais,0.3831693538848553,V;IND;PST;IPFV;2;PL
incorporar,incorporaban,0.4636735002746355,V;IND;PST;IPFV;3;PL
incorporar,incorporaré,0.465585142367382,V;IND;FUT;1;SG
incorporar,incorporarás,0.5589336871707171,V;IND;FUT;2;SG;INFM
incorporar,incorporará,0.6569017248715354,V;IND;FUT;3;SG
incorporar,incorporaremos,0.5952281541042576,V;IND;FUT;1;PL
incorporar,incorporaréis,0.4808643932766081,V;IND;FUT;2;PL
incorporar,incorporarán,0.5781608863296424,V;IND;FUT;3;PL
heredar,heredo,0.5573359614371773,V;IND;PRS;1;SG
heredar,heredas,0.5449204142376711,V;IND;PRS;2;SG;INFM
heredar,hereda,0.6898055173788508,V;IND;PRS;3;SG
heredar,heredamos,0.4723437210461483,V;IND;PRS;1;PL
heredar,heredáis,0.37406212104184267,V;IND;PRS;2;PL
heredar,heredan,0.6664476616984332,V;IND;PRS;3;PL
heredar,heredaba,0.5421951536164419,V;IND;PST;IPFV;1;SG
heredar,heredabas,0.38003206293428315,V;IND;PST;IPFV;2;SG;INFM
heredar,heredaba,0.5421951536164419,V;IND;PST;IPFV;3;SG
heredar,heredábamos,0.375613397144702,V;IND;PST;IPFV;1;PL
heredar,heredabais,0.360439369872952,V;IND;PST;IPFV;2;PL
heredar,heredaban,0.5551075340939241,V;IND;PST;IPFV;3;PL
heredar,heredaré,0.5823224455425633,V;IND;FUT;1;SG
heredar,heredarás,0.5517949704084625,V;IND;FUT;2;SG;INFM
heredar,heredará,0.6773751178123228,V;IND;FUT;3;SG
heredar,heredaremos,0.5832813450090378,V;IND;FUT;1;PL
heredar,heredaréis,0.4092642086116194,V;IND;FUT;2;PL
heredar,heredarán,0.6301033551497056,V;IND;FUT;3;PL
endurecer,endurezco,0.4583932621321436,V;IND;PRS;1;SG
endurecer,endureces,0.5770599668487111,V;IND;PRS;2;SG;INFM
endurecer,endurece,0.7231887050406717,V;IND;PRS;3;SG
endurecer,endurecemos,0.5352959809029527,V;IND;PRS;1;PL
endurecer,endurecéis,0.3401460073799998,V;IND;PRS;2;PL
endurecer,endurecen,0.6778767520053981,V;IND;PRS;3;PL
endurecer,endurecía,0.5574245638819455,V;IND;PST;IPFV;1;SG
endurecer,endurecías,0.37367648313746304,V;IND;PST;IPFV;2;SG;INFM
endurecer,endurecía,0.5574245638819455,V;IND;PST;IPFV;3;SG
endurecer,endurecíamos,0.4327115409440997,V;IND;PST;IPFV;1;PL
endurecer,endurecíais,0.4203940737718894,V;IND;PST;IPFV;2;PL
endurecer,endurecían,0.49798328842365747,V;IND;PST;IPFV;3;PL
endurecer,endureceré,0.4691654450851971,V;IND;FUT;1;SG
endurecer,endurecerás,0.45808619674220874,V;IND;FUT;2;SG;INFM
endurecer,endurecerá,0.6731857344202502,V;IND;FUT;3;SG
endurecer,endureceremos,0.46537536098225796,V;IND;FUT;1;PL
endurecer,endureceréis,0.38003894080664835,V;IND;FUT;2;PL
endurecer,endurecerán,0.6069164293921085,V;IND;FUT;3;PL
incitar,incito,0.6426445225467122,V;IND;PRS;1;SG
incitar,incitas,0.5600109257332921,V;IND;PRS;2;SG;INFM
incitar,incita,0.7436107937186321,V;IND;PRS;3;SG
incitar,incitamos,0.639546979202413,V;IND;PRS;1;PL
incitar,incitáis,0.4046947361927453,V;IND;PRS;2;PL
incitar,incitan,0.7164418502200942,V;IND;PRS;3;PL
incitar,incitaba,0.6851650669770958,V;IND;PST;IPFV;1;SG
incitar,incitabas,0.4877834005149466,V;IND;PST;IPFV;2;SG;INFM
incitar,incitaba,0.6851650669770958,V;IND;PST;IPFV;3;SG
incitar,incitábamos,0.46409234555682355,V;IND;PST;IPFV;1;PL
incitar,incitabais,0.4934385787148061,V;IND;PST;IPFV;2;PL
incitar,incitaban,0.6353762489991507,V;IND;PST;IPFV;3;PL
incitar,incitaré,0.5348501895310835,V;IND;FUT;1;SG
incitar,incitarás,0.4906956999057903,V;IND;FUT;2;SG;INFM
incitar,incitará,0.6555961298113665,V;IND;FUT;3;SG
incitar,incitaremos,0.5202110642290463,V;IND;FUT;1;PL
incitar,incitaréis,0.46967789425468975,V;IND;FUT;2;PL
incitar,incitarán,0.6285292233627812,V;IND;FUT;3;PL
confiscar,confisco,0.5574474069249415,V;IND;PRS;1;SG
confiscar,confiscas,0.4488451795798716,V;IND;PRS;2;SG;INFM
confiscar,confisca,0.6575714831526018,V;IND;PRS;3;SG
confiscar,confiscamos,0.41325714217750487,V;IND;PRS;1;PL
confiscar,confiscáis,0.46433084334006836,V;IND;PRS;2;PL
confiscar,confiscan,0.6322431101469659,V;IND;PRS;3;PL
confiscar,confiscaba,0.6200637203172474,V;IND;PST;IPFV;1;SG
confiscar,confiscabas,0.44204980019825524,V;IND;PST;IPFV;2;SG;INFM
confiscar,confiscaba,0.6200637203172474,V;IND;PST;IPFV;3;SG
confiscar,confiscábamos,0.4446145047352503,V;IND;PST;IPFV;1;PL
confiscar,confiscabais,0.4605022572980608,V;IND;PST;IPFV;2;PL
confiscar,confiscaban,0.592598733231695,V;IND;PST;IPFV;3;PL
confiscar,confiscaré,0.47725182150865597,V;IND;FUT;1;SG
confiscar,confiscarás,0.43571789475256484,V;IND;FUT;2;SG;INFM
confiscar,confiscará,0.6013878695718444,V;IND;FUT;3;SG
confiscar,confiscaremos,0.4742006642426875,V;IND;FUT;1;PL
confiscar,confiscaréis,0.4607514494759464,V;IND;FUT;2;PL
confiscar,confiscarán,0.5480863701244912,V;IND;FUT;3;PL
impedir,impido,0.5403037882502252,V;IND;PRS;1;SG
impedir,impides,0.5514845959540148,V;IND;PRS;2;SG;INFM
impedir,impide,0.6681187164517545,V;IND;PRS;3;SG
impedir,impedimos,0.6524632175900483,V;IND;PRS;1;PL
impedir,impiden,0.6422824896739457,V;IND;PRS;3;PL
impedir,impedía,0.5745711204183024,V;IND;PST;IPFV;1;SG
impedir,impedías,0.4293882069612065,V;IND;PST;IPFV;2;SG;INFM
impedir,impedía,0.5745711204183024,V;IND;PST;IPFV;3;SG
impedir,impedíamos,0.41799437147849705,V;IND;PST;IPFV;1;PL
impedir,impedíais,0.40415384570221435,V;IND;PST;IPFV;2;PL
impedir,impedían,0.5412701274191102,V;IND;PST;IPFV;3;PL
impedir,impediré,0.5606770172799441,V;IND;FUT;1;SG
impedir,impedirás,0.5514704100366429,V;IND;FUT;2;SG;INFM
impedir,impedirá,0.6825191749933247,V;IND;FUT;3;SG
impedir,impediremos,0.6378461950211035,V;IND;FUT;1;PL
impedir,impediréis,0.45290421528452096,V;IND;FUT;2;PL
impedir,impedirán,0.6364045934416082,V;IND;FUT;3;PL
silbar,silbo,0.5310796904773225,V;IND;PRS;1;SG
silbar,silbas,0.5861128211456298,V;IND;PRS;2;SG;INFM
silbar,silba,0.6346407736496675,V;IND;PRS;3;SG
silbar,silbamos,0.551931954344167,V;IND;PRS;1;PL
silbar,silbáis,0.3578739875497543,V;IND;PRS;2;PL
silbar,silban,0.5876089904418577,V;IND;PRS;3;PL
silbar,silbaba,0.6021464074541313,V;IND;PST;IPFV;1;SG
silbar,silbabas,0.39977792159270453,V;IND;PST;IPFV;2;SG;INFM
silbar,silbaba,0.6021464074541313,V;IND;PST;IPFV;3;SG
silbar,silbábamos,0.3447181363834163,V;IND;PST;IPFV;1;PL
silbar,silbabais,0.35817078448949,V;IND;PST;IPFV;2;PL
silbar,silbaban,0.5081309571631294,V;IND;PST;IPFV;3;PL
silbar,silbaré,0.5499750547092872,V;IND;FUT;1;SG
silbar,silbarás,0.4092110639605371,V;IND;FUT;2;SG;INFM
silbar,silbará,0.531722200567623,V;IND;FUT;3;SG
silbar,silbaremos,0.4900911456178708,V;IND;FUT;1;PL
silbar,silbaréis,0.5035540783790937,V;IND;FUT;2;PL
silbar,silbarán,0.5615787518778158,V;IND;FUT;3;PL
osar,oso,0.16160172062680556,V;IND;PRS;1;SG
osar,osas,0.35966734326795957,V;IND;PRS;2;SG;INFM
osar,osa,0.44008369892721433,V;IND;PRS;3;SG
osar,osamos,0.5126522322620218,V;IND;PRS;1;PL
osar,osáis,0.32796708536779295,V;IND;PRS;2;PL
osar,osan,0.5579744550850827,V;IND;PRS;3;PL
osar,osaba,0.5586308647637831,V;IND;PST;IPFV;1;SG
osar,osabas,0.29499468489535885,V;IND;PST;IPFV;2;SG;INFM
osar,osaba,0.5586308647637831,V;IND;PST;IPFV;3;SG
osar,osábamos,0.08285016948248691,V;IND;PST;IPFV;1;PL
osar,osabais,0.2480172297820562,V;IND;PST;IPFV;2;PL
osar,osaban,0.5271516769755678,V;IND;PST;IPFV;3;PL
osar,osaré,0.5348689792105012,V;IND;FUT;1;SG
osar,osarás,0.36237149814906155,V;IND;FUT;2;SG;INFM
osar,osará,0.620507389481181,V;IND;FUT;3;SG
osar,osaremos,0.37651866199890316,V;IND;FUT;1;PL
osar,osaréis,0.3394068164327403,V;IND;FUT;2;PL
osar,osarán,0.5538242175190377,V;IND;FUT;3;PL
tostar,tuesto,0.6306341783927476,V;IND;PRS;1;SG
tostar,tuestas,0.6304231422917861,V;IND;PRS;2;SG;INFM
tostar,tuesta,0.647486686894879,V;IND;PRS;3;SG
tostar,tostamos,0.6521492691634874,V;IND;PRS;1;PL
tostar,tostáis,0.3829747830158572,V;IND;PRS;2;PL
tostar,tuestan,0.6192691564852295,V;IND;PRS;3;PL
tostar,tostaba,0.5443243946955475,V;IND;PST;IPFV;1;SG
tostar,tostabas,0.3436141761867706,V;IND;PST;IPFV;2;SG;INFM
tostar,tostaba,0.5443243946955475,V;IND;PST;IPFV;3;SG
tostar,tostábamos,0.3910209976770411,V;IND;PST;IPFV;1;PL
