pivot,derivation,similarity,category,affix
Anglia,katechetyczność,0.1615616157076294,ADJ:N,-ość
dół,Belmontowa,0.11411969547601464,N:N,-owa
plon,żulia,0.11306455646459723,N:N,-ia
mulcz,przeegzaminowywać,0.08438963843166825,V:V,-ywać
obły,debeściarsko,0.09513140083796934,ADJ:ADV,-o
mrówka,błahostka,0.332637096221319,ADJ:N,-ka
ucho,szewczyna,0.09428064335647846,N:N,-yna
Polak,zachować,0.16924748828007297,V:V,za-
mulczować,nieuczony,0.19081476566199573,N:ADJ,nie-
mulczować,Anglik,0.10432024560910436,N:N,-ik
pisać,biochemik,0.10643655824072529,N:N,-ik
kot,niehigienicznie,0.11997636458750183,ADJ:ADV,-ie
aktor,osobowość,0.26173046750311557,ADJ:N,-ość
kowal,dostawiać,0.1552351818902057,V:V,do-
kowal,karmelizować,0.0497448764511057,N:V,-ować
kuna,bacowski,0.17448271369321633,N:ADJ,-owski
orać,antymonarchistyczność,-0.009777545863280057,ADJ:N,-ość
róża,niestrudzony,0.1413192165942082,ADJ:ADJ,nie-
brąz,nieprawnie,0.0112980493757594,ADJ:ADV,-ie
niebo,nierozmowny,0.10257258803399283,ADJ:ADJ,nie-
rozebrać,kieliszkowaty,0.08526905818496988,N:ADJ,-owaty
sen,ocenzurowanie,0.09447449135170616,N:N,o-
lekko,Julka,0.020078389681014053,N:N,-ka
tarń,dereniówka,0.3411929630538306,ADJ:N,-ka
brat,niekompatybilny,0.16846442538978446,ADJ:ADJ,nie-
dać,borowiec,-0.005745404890685535,N:N,-owiec
lotny,czepianie,0.15702569326793758,V:N,-anie
chemia,kłodzina,0.23552262019216197,N:N,-ina
mięso,sinawy,0.19070923935411455,ADJ:ADJ,-awy
kocioł,krogulczy,0.2051346429082045,N:ADJ,-czy
córa,trójkolorowo,0.11302895820565173,ADJ:ADV,-o
stary,gibonowaty,0.3626805288536672,N:ADJ,-owaty
lipa,Krzysztofa,0.11998193243602306,N:N,-a
sierp,gżegżółeczka,0.1582000932454215,N:N,-eczka
wrzos,mianowaniec,0.11166564488703412,N:N,-iec
paździerz,odessać,0.11320892689636985,V:V,ode-
siadać,wsadzanie,0.2979170292095834,V:N,-anie
konać,hutczanka,0.09613909098950957,N:N,-ka
łamać,rozrywkowo,0.09525244265788113,ADJ:ADV,-o
kula,gołąbeczek,0.19566146210415036,N:N,-ek
częsty,drabina,0.15490525081899065,N:N,-ina
śniadać,pokłonić,0.30787544290782787,N:V,-ić
lśnić,Tarnowski,0.07328430635479177,N:N,-ski
ogon,Jutrzenka,0.030991587104038043,N:N,-enka
szkoda,aplikowanie,0.1479471955926217,V:N,-anie
widzieć,wycieknąć,0.3473572302814134,V:V,-nąć
nazwać,taborować,0.3286684332193024,N:V,-ować
nazwać,scholastyczność,0.18242090008132295,ADJ:N,-ość
chód,dansingowy,0.15501823122949465,N:ADJ,-owy
ołów,szyszkowy,0.2489148969403817,N:ADJ,-owy
przyjemny,Sądowicz,0.25024322288319856,N:N,-wicz
wygodny,synonimia,0.11555484170187236,N:N,-ia
kręcić,oszczerstwo,0.05005301347638014,N:N,-stwo
zwiedzić,Ewunia,-0.0009177011636369858,N:N,-unia
wybrać,zjawisko,0.06458350603355945,N:N,-isko
skrzyżować,zezowaty,0.08683176159885198,V:ADJ,-aty
zdjąć,kaskader,0.14111434121081867,N:N,-er
zostawić,aksjologiczność,0.097138486103025,ADJ:N,-ość
pederasta,szopenistka,0.20736086180143676,N:N,-ka
ontologia,degustatorka,0.2721461700311465,N:N,-ka
miś,nogawica,0.12283693179392607,N:N,-awica
wiatr,posmarować,0.04932114976926394,V:V,po-
kita,pomocniczość,0.009093391397883788,ADJ:N,-ość
Moskal,ganienie,0.07011258177657076,V:N,-enie
paść,pieczeniarstwo,0.03987340339841583,N:N,-stwo
Kaczyński,czapnik,0.13304424908941193,N:N,-nik
społeczny,grzmocik,0.18966795322495644,N:N,-ik
chudy,aseptyczność,0.08862823406702469,ADJ:N,-ość
ser,zwyciężczyni,0.08012899373208959,N:N,-yni
teizm,nietrzeźwo,0.1990906229777768,ADJ:ADV,-o
suchy,kitajkowy,0.409479913377083,N:ADJ,-owy
mina,sukcesyjny,0.015241333114031086,N:ADJ,-ny
zad,dyscernowanie,0.062210411226687135,V:N,-anie
pacnąć,panseksualność,0.03996961534528354,ADJ:N,-ość
lotnisko,gwiaździście,0.1111946526085551,ADJ:ADV,-ie
skupić,cholerowy,0.1536989777332476,N:ADJ,-owy
lizać,mroźno,0.20141373599350365,ADJ:ADV,-o
misa,owczarski,0.03490927932561061,N:ADJ,-ski
pszczoła,niepomyślny,0.1109617443978842,ADJ:ADJ,nie-
ciasto,różnokształtność,0.14583220436157063,ADJ:N,-ość
orzeł,strzelanie,0.18360260683827212,V:N,-anie
osa,pochlebstwo,0.11534089972486472,N:N,-stwo
elf,kodeksowy,0.016708167257498907,N:ADJ,-owy
muł,podać,-0.004065500799070865,V:V,po-
pomarańcza,ślimaczy,0.18194692560179726,N:ADJ,-czy
kulturysta,nikielinowy,0.1777568813039786,N:ADJ,-owy
gonić,wdrażać,0.3654724959955713,V:V,-ać
skok,srebrnictwo,0.24979146422060627,ADJ:N,-ctwo
Portugalia,autostrzykawka,0.12759297644965795,N:N,auto-
mocz,pieluszkowy,0.3157534275447491,N:ADJ,-owy
Jan,nietarasowanie,-0.01705557996169005,N:N,nie-
lot,bohemistyczny,0.13452896929874425,N:ADJ,-ny
baba,niedźwiedzica,0.25886130111308503,N:N,-ica
dziad,blagieria,0.18067269949004328,N:N,-ia
historia,Bogumiłostwo,0.17999158284153416,N:N,-stwo
siatka,domisko,0.21983159216100778,N:N,-isko
grafia,Błażejostwo,0.19553628647204357,N:N,-stwo
analizować,radiobusola,0.11247560489939112,N:N,radio-
mózgowie,cegłówka,0.14513105807502025,N:N,-ówka
Lach,Gracjanek,0.2685656372754601,N:N,-ek
grupa,zatonięcie,0.024820328392947566,V:N,-ęcie
kombinować,radzić,0.548096777552095,N:V,-ić
demon,zakończyć,0.06708925519205233,V:V,za-
Ryga,periodycznie,0.042194859094055626,ADJ:ADV,-ie
etan,nuworyszowski,0.07326267115708607,N:ADJ,-owski
uczyć,mrowiskowy,0.08864772115219133,N:ADJ,-owy
tresa,żywiciel,0.20790248471241113,V:N,-ciel
reporter,bałwaniasty,0.09262952418204817,N:ADJ,-asty
Bruksela,hybrydowy,0.11877881541514601,N:ADJ,-owy
fiolet,lazurować,0.28301139580289725,N:V,-ować
purpura,bezwietrznie,0.07259905539724998,ADJ:ADV,-ie
beż,łaciński,0.15941428363130228,N:ADJ,-ski
turkus,przemarsz,0.12016572163271755,N:N,prze-
granat,hotelowy,0.1488069297515836,N:ADJ,-owy
błękit,mierznąć,0.09837058672360632,V:V,-nąć
kropka,rozlany,0.15019634296818185,V:ADJ,-any
okrężny,psychologia,0.1168671009267176,N:N,-ia
przecinać,świniak,0.17444961760113775,N:N,-ak
indyk,Tajmyra,0.2172705120452334,N:N,-a
użycie,czeczotowy,0.15783431798772607,N:ADJ,-owy
kot,przykazać,0.12381087895846721,N:V,-ać
kot,ówcześnie,0.06907462297065636,ADJ:ADV,-ie
słoń,ubrudzić,0.1435946263576272,V:V,u-
rzeczowy,norweskość,0.13970865818814804,ADJ:N,-ość
mały,atomóweczka,0.0858261212957202,N:N,-eczka
czasowy,bezużyteczność,0.1753311711597032,ADJ:N,-ość
kierować,mitomański,0.14092882928650785,N:ADJ,-ski
kierownik,roślinność,0.0530916774479997,ADJ:N,-ość
godny,przylutować,0.10856064138100552,V:V,przy-
kazać,łysol,0.1899581692270953,ADJ:N,-ol
znaczyć,wykładnik,0.21908212954920525,N:N,-nik
trafić,powiewać,0.2717867231210567,V:V,-wać
lekarz,niewypacanie,0.10884783293772637,N:N,nie-
pion,dżibutyjczyk,0.045244883304324635,ADJ:N,-czyk
mierzalny,pescowegetariański,0.19299270651516298,N:ADJ,-ski
liczba,Kairosowy,0.178293294673466,N:ADJ,-owy
król,kolokwialnie,0.07289841310318901,ADJ:ADV,-ie
car,szaruga,0.0790878283429578,ADJ:N,-uga
dostrzec,cipka,0.06557117375231136,N:N,-ka
stary,borsuczę,0.32799568625491693,ADJ:N,-ę
dorosły,radować,0.15198893869419505,N:V,-ować
pełnoletni,szańcowy,0.12063655175263255,N:ADJ,-owy
Czech,nadgorliwie,0.06965952559554278,ADV:ADV,nad-
podlać,podziałać,0.32008965531012323,V:V,po-
koń,sowchozowy,0.18583950194171317,N:ADJ,-owy
zwierz,neoliberalizm,0.1180787263154176,ADJ:N,-izm
beton,spolszczenie,0.03709970939678897,V:N,-enie
wiatr,zaprzestanie,0.08352596904962084,V:N,-anie
napowietrzyć,Marcinowy,0.0648635436340399,N:ADJ,-owy
stryj,akordeonowy,0.1749787159010101,N:ADJ,-owy
zimny,spostrzec,0.1643565821260058,V:V,s-
przeziębić,przychodzić,0.33916487605648404,V:V,przy-
puch,genitalny,0.09852841036855198,N:ADJ,-ny
ametyst,kaperski,0.13952067755652997,N:ADJ,-ski
studia,tajemniczy,0.061948058067682554,N:ADJ,-czy
jedność,bajroniczny,0.06621290585533679,N:ADJ,-iczny
rudy,cemencik,0.25832937285263835,N:N,-ik
szczep,cieplarniany,0.17719078759567908,N:ADJ,-ny
prowadzić,odkrywczość,0.16025088600779824,ADJ:N,-ość
prowadzić,podzielny,0.15805974175405468,V:ADJ,-ny
doprowadzić,wszczynanie,0.34529568531892485,V:N,-anie
przeprowadzić,Karpiniukowa,0.15921237548314293,N:N,-owa
wskazać,nadcinać,0.30119933602804916,V:V,-ać
wodzić,widłoróg,0.1491058126000382,N:N,widło-
wodzić,przedostać,0.31696933817232753,V:V,prze-
chodzić,resorek,0.10813805163548018,N:N,-ek
przód,porosły,0.1962966107758679,V:ADJ,-ły
brać,graniczny,0.1370228529197599,N:ADJ,-ny
prosty,marzanowaty,0.2648048276953563,N:ADJ,-owaty
administrator,benefaktorski,0.20028606184756426,N:ADJ,-ski
kość,słonecznikowo,0.1514929933775122,ADJ:ADV,-o
Litwa,spłacalny,0.17732714808783367,V:ADJ,-alny
igła,nacjonalizacja,0.1432791619571273,V:N,-cja
Polska,kalwinistka,0.2128635715321905,N:N,-ka
mały,kaleki,0.24979307120434624,N:ADJ,-i
bezczelny,denaturować,0.20294949005444307,N:V,-ować
zuchwały,gospodarczo,0.1874379979926344,ADJ:ADV,-o
teizm,wypiekać,0.07077459451432455,V:V,-ać
liczyć,polerownica,0.03309298850367903,V:N,-nica
niemy,kangurzyca,0.13401445134548107,N:N,-yca
wiele,squatowy,0.1880081339546843,N:ADJ,-owy
podać,nieudolnie,0.15114715088888198,ADJ:ADV,-ie
otworzyć,chrzestna,0.05773904554334364,ADJ:N,-a
otworzyć,przyoszczędzić,0.3561861001356992,V:V,przy-
ostać,leksykalnie,0.10399577460753795,ADJ:ADV,-ie
zabić,puchanie,0.236304897770512,V:N,-anie
legły,tokować,0.08037374133251762,N:V,-ować
czynny,ceklarski,0.2739694444961218,N:ADJ,-ski
przyszły,kiełbacha,0.1032490347538173,N:N,-cha
ile,evencik,0.1495427620269688,N:N,-ik
wschód,wtrącanie,0.07416493075541986,V:N,-anie
zachód,transplantacyjny,0.16547671869072678,N:ADJ,-ny
syn,przociel,0.4139291401549924,V:N,-ciel
kopać,chylenie,0.18067374361150002,V:N,-enie
miedź,patrycjuszka,0.21515738257915373,N:N,-ka
Bułgaria,zamanifestować,-0.0024705892514207406,V:V,za-
zainteresować,flisaczek,0.0870796297326798,N:N,-ek
żelazo,mgławicowy,0.13596555548622646,N:ADJ,-owy
nora,krwotoczność,0.1864608123497402,ADJ:N,-ość
ciemny,porosnąć,0.23041366648700312,V:V,po-
próżny,fotometria,0.09665668274819705,N:N,-ia
odkurzać,saletyński,0.06629944909288799,N:ADJ,-ski
młot,nieziszczalnie,0.13091249239241998,ADJ:ADV,-ie
Ameryka,natrzepać,0.08296582979608325,V:V,na-
Ameryka,oblegnąć,-0.010276578719059293,V:V,-nąć
obecny,bezsenność,0.125558885711744,ADJ:N,-ość
zamknąć,ministerski,0.17893667565760418,N:ADJ,-ski
zegar,szwargotać,0.09349696039435984,N:V,-ać
wart,przezwać,0.17681676490306453,V:V,prze-
głupi,oddzialik,0.19599751173081348,N:N,-ik
samobójca,harpunniczy,0.21703134409610036,N:ADJ,-czy
alkohol,lasowanie,0.17376388879656257,V:N,-anie
myć,podchodzenie,0.1546922187712817,V:N,-enie
spadać,bitewka,0.12732268858040197,N:N,-ka
gwiazda,Germana,0.1152874483228884,N:N,-a
chciwy,proeuropejskość,0.13815622371136072,ADJ:N,-ość
mianować,pododdział,0.041920017180030134,N:N,pod-
dopełniać,poświęcać,0.3890734653153558,V:V,-ać
celować,parnikowy,0.1296652694349335,N:ADJ,-owy
bierny,ekosystemowy,0.2541903232923799,N:ADJ,-owy
narzędzie,odwołać,0.17040612133567856,V:V,od-
miejsce,komunikowanie,0.17684383436543616,V:N,-anie
wołać,wyłapywać,0.39783243344323527,V:V,-ywać
zapomnieć,krwawić,0.2548395318316945,ADJ:V,-ić
słońce,niekonwencjonalnie,0.12499619331971035,ADJ:ADV,-ie
wiadomy,Listopadowa,0.05807817233191881,N:N,-owa
konew,donkiszotyzm,0.14055551064176963,N:N,-yzm
obiecać,konisko,0.025864035636920746,N:N,-isko
kolano,spławić,0.15638194866933075,N:V,-ić
kolor,spiłowywać,0.2569492238621758,V:V,-ywać
bordo,żałobniczka,0.15798803467880052,N:N,-ka
żółty,praobraz,0.17698254533704183,N:N,pra-
zielony,wyszorować,0.1852562617564163,V:V,wy-
niebieski,spółdzielczyni,0.19357565941068722,ADJ:N,-yni
szary,indowy,0.2974147960751714,N:ADJ,-owy
biały,zaczepiać,0.12948873270647399,V:V,za-
fioletowy,numeanka,0.2536565198153611,N:N,-ka
pomarańczowy,czerwonka,0.2944074966410294,ADJ:N,-ka
różowy,prestidigitatorski,0.23566582521865298,N:ADJ,-ski
czerwony,katakumbowość,0.20488757100633204,ADJ:N,-ość
czarny,zawoalowany,0.2722251246966473,V:ADJ,-any
brązowy,faścianka,0.1870960412137348,N:N,-ka
potomek,hungarysta,0.2640150852799449,N:N,-ysta
południe,puszeczka,-0.007598054123520548,N:N,-eczka
tłumaczyć,eurokratka,0.20941674079754857,N:N,-ka
truć,surferka,-0.05936653009396409,N:N,-ka
planeta,Dydakowy,0.08701306051601843,N:ADJ,-owy
tokarz,strawienie,0.032328108377039255,V:N,-enie
kierować,wrześniaczka,0.022204408506456774,N:N,-ka
sterować,Mariuszówna,0.07339732859651016,N:N,-ówna
palić,tematyka,0.048757996379781066,N:N,-ka
więzić,śmiesznostka,0.023614598971000156,N:N,-ka
nagły,żaglowy,0.13779255119479727,N:ADJ,-owy
król,seksualnie,0.09082206374462953,ADJ:ADV,-ie
zdać,odwiedzenie,0.18595501551074434,V:N,-enie
butla,owsianka,0.3502108742219652,ADJ:N,-ka
bieda,radiowy,0.01869853129436927,N:ADJ,-owy
pytać,nieobecność,0.15081947253234096,ADJ:N,-ość
móc,źrebak,0.13539089278404326,N:N,-ak
komora,antyfaszystowski,0.10841604672309157,N:ADJ,-owski
bliski,hydrotermiczny,0.2533154981719319,ADJ:ADJ,hydro-
pić,pedofilia,0.06330270469223787,N:N,-ia
Wikipedia,geszefcik,0.05966438363433746,N:N,-ik
krzyż,zagadanie,0.1255402450351366,V:N,-anie
chodzić,podrożeć,0.266930766703229,V:V,po-
straż,zatytułować,0.06817866960587404,V:V,za-
przestrzec,smukło,0.029279896184359333,ADJ:ADV,-o
grać,chromatynowy,0.22073621067373828,N:ADJ,-owy
księga,nagrywać,0.07376309605592002,V:V,-ywać
duży,stenograficznie,0.13953796251892825,ADJ:ADV,-ie
wytrysk,synowy,0.1648083825652329,N:ADJ,-owy
kazać,kraterowy,0.04295142670147167,N:ADJ,-owy
brud,purynowy,0.1953525244079335,N:ADJ,-owy
szwagier,przepowiedzieć,0.10990112124646734,V:V,prze-
noc,frekwencyjny,0.09564108957893758,N:ADJ,-ny
skory,współasystować,0.14166099623814088,V:V,współ-
padek,śrutówka,0.13642984999293573,N:N,-ówka
badać,narwać,0.3130149845742991,V:V,na-
naleźć,podle,0.12704085902135165,ADJ:ADV,-e
robić,youtuberka,0.16989876100483348,N:N,-ka
waga,papierniczy,0.03188538009553765,N:ADJ,-czy
Śląsk,złagodzenie,0.05303712616189149,N:N,z-
spółka,stronnik,0.10020511832866297,N:N,-nik
sito,rozległość,0.019004082140425926,ADJ:N,-ość
kawa,wojciechowianka,0.2812505707404307,N:N,-ka
kopciuch,edylski,0.33623191803163066,N:ADJ,-ski
cały,myślozbrodniarz,0.1536077068104693,N:N,-arz
miesiąc,artylerzystka,0.07478706712189198,N:N,-ka
przymiot,afirmatywnie,0.09720067021301637,ADJ:ADV,-ie
znaczyć,kaszka,0.09264758510891191,N:N,-ka
spoić,dawkować,0.30569040338496667,N:V,-ować
mąż,strumienica,0.16890172232944822,N:N,-ica
stać,celujący,0.030829002902881708,V:ADJ,-ący
położyć,sekowanie,0.11650275651181463,V:N,-anie
panew,dotyczyć,0.1125547090445762,N:V,-yć
imię,leniuch,0.09136730042291452,N:N,-uch
urodzić,zajście,0.29448065621898833,V:N,-ie
nożyce,Schetynianka,0.15165440880445114,N:N,-anka
Walenty,bagrownica,0.04026381660590783,V:N,-nica
uwaga,Alemanka,0.20227909517701592,N:N,-ka
jeść,kijowianka,0.1327259907627205,N:N,-ka
drukować,wstępowanie,0.06868115664506302,V:N,-anie
druk,niedźwiedziowato,0.047981986168264434,ADJ:ADV,-o
większy,łowczyna,0.09844822959434674,ADJ:N,-yna
tyrać,Janowicz,0.051700404374057096,N:N,-wicz
kuchnia,przedrzeźniacz,0.07242085987359204,V:N,-acz
łaźnia,Piotrostwo,0.11636452382596985,N:N,-stwo
piwo,machinalnie,0.15064277563985595,ADJ:ADV,-ie
sypiać,Rajmundek,0.11401595921184715,N:N,-ek
prać,miernota,0.08919392359172718,ADJ:N,-ota
lód,nieuctwo,0.049356662111322724,N:N,-ctwo
suszyć,mariensztacko,0.16317104920625047,ADJ:ADV,-o
polski,tumakowy,0.3008217961395958,N:ADJ,-owy
jeść,behawioralny,0.07862222021588694,N:ADJ,-alny
stąpić,widoczny,0.24698783678539682,N:ADJ,-ny
kwadrat,koniakowianka,0.102069684176046,N:N,-ka
łączyć,elektroenergetyczny,0.13085323363208046,N:ADJ,-ny
pleść,syczek,0.12664889806311175,N:N,-ek
środa,nieintencjonalny,0.11758575395701398,ADJ:ADJ,nie-
niedźwiedź,formowanie,0.111955343207644,V:N,-anie
guz,strażacki,0.09309906373348986,N:ADJ,-cki
kłąb,zjednywanie,0.05004091656973564,V:N,-anie
szczęście,doić,0.08138931782117087,N:V,-ić
kopnąć,Długoszowski,0.09198898314784854,N:ADJ,-owski
codzienny,lizanie,0.16133122017368695,V:N,-anie
płaski,przesunięcie,0.25039029741618446,V:N,-ęcie
strzała,prządkowaty,0.09114231561595476,N:ADJ,-owaty
pocałować,ciekły,0.13890134535948284,V:ADJ,-ły
pies,rozrąbać,0.1907054077547301,V:V,roz-
kanapa,paltko,0.18734825016881063,N:N,-ko
wykrzyknąć,sczesać,0.33574295616905614,V:V,s-
biskup,bimbrownictwo,0.153092891244899,N:N,-ctwo
sprawiedliwy,Zenuś,0.2026455644029883,N:N,-uś
sport,ustnik,0.20287406656753304,N:N,-nik
otyły,archetypiczny,0.21344577895221795,N:ADJ,-iczny
model,buntownik,0.25425499867805934,V:N,-nik
mrówa,mankiecik,0.07919973031781558,N:N,-ik
sznur,nieremasterowanie,0.13902884259782966,N:N,nie-
waliza,fotogeniczność,0.2226404551802348,ADJ:N,-ość
ostać,przekształcenie,0.18516803648671387,N:N,prze-
student,cerowanie,-0.034509353440732804,V:N,-anie
zapalić,basztowy,0.035520843031127236,N:ADJ,-owy
złoto,gabanie,0.20382188935601442,V:N,-anie
spoić,niesakralizowanie,0.19363070801434001,N:N,nie-
młody,wnoszenie,0.15938395419003315,V:N,-enie
ssać,nosorożcowy,0.11249633215327759,N:ADJ,-owy
waga,płyteczka,0.2952940163525697,N:N,-eczka
ława,przedrzeźniactwo,0.06440708672443196,N:N,-ctwo
jaszczur,olbrzymowy,0.1369787373792304,ADJ:ADJ,-owy
nowy,zesuwać,0.15567215599964201,V:V,ze-
przewodzić,dotrzepać,0.2984355146587747,V:V,do-
ogień,moczanowy,0.18787815446974843,N:ADJ,-owy
poświęcić,dziesięciozłotówka,0.02080400063248211,ADJ:N,-ka
piosenka,zanocować,0.060364488042637277,V:V,za-
popiół,skostniałość,0.07016147318671939,ADJ:N,-ość
budować,endonimiczny,0.09876065600635942,N:ADJ,-iczny
siny,zliczyć,0.054469627784067054,V:V,z-
koszyk,prazeodymowy,0.1930810339004303,N:ADJ,-owy
wielki,zgłoskowy,0.2196139747128084,N:ADJ,-owy
szczery,oktawista,0.15361353433925506,N:N,-ista
kapłan,fartuchowy,0.21283609971520434,N:ADJ,-owy
kłamać,stragarz,0.12127865357490664,N:N,s-
wojsko,niezmordowany,0.11866032452364561,ADJ:ADJ,nie-
przeszły,ziemianka,0.06789241690463821,N:N,-anka
męczyć,karmić,0.5426268267526789,N:V,-ić
pała,luterstwo,0.17369166248243106,ADJ:N,-stwo
lobby,kantyczkowy,0.12727538265266913,N:ADJ,-owy
zamknąć,borówka,0.021504041766541415,N:N,-ówka
nuda,karanie,0.20877017141814402,V:N,-anie
akuszer,urzec,0.09981180923789812,V:V,u-
bóg,śledczy,0.1071685515675499,V:ADJ,-czy
dół,mizoginiczny,0.08650482468911613,N:ADJ,-iczny
góra,przypalić,0.12780553418313534,N:V,-ić
ogród,modniarski,0.2956850032541709,N:ADJ,-ski
opieka,opamiętywać,0.10496770673870837,V:V,-ywać
wdowa,niemuzykalność,0.16129324205364504,ADJ:N,-ość
Estonia,własnościowy,0.01861457610128925,N:ADJ,-owy
Węgry,przypadkowość,0.03298265657052302,ADJ:N,-ość
Łotwa,gadatliwość,0.08710022920741844,ADJ:N,-ość
Kanton,wackować,0.03399581746315661,N:V,-ować
Stalin,zawiłość,-0.02171607146131893,ADJ:N,-ość
wodny,zajść,0.05685697089970987,V:V,za-
grzeczny,abecadłowy,0.27142206736731045,N:ADJ,-owy
indoeuropejski,pienisty,0.3362086359457901,N:ADJ,-isty
erotyka,Trędzina,0.20531617305012062,N:N,-ina
szyba,rogal,0.14887402182158116,N:N,-al
zmęczyć,delikwentka,0.10601170218807687,N:N,-ka
ciekać,degustatorski,0.42565733435417663,N:ADJ,-ski
ciekawy,ceglarstwo,0.23895606195412622,N:N,-stwo
prawidło,wszechstronność,0.1928853380154778,ADJ:N,-ość
król,wariacyjny,0.1596599684729647,N:ADJ,-ny
podróż,wyolbrzymienie,0.12898527349750033,V:N,-enie
piękny,Zygmuntowy,0.25399880514423745,N:ADJ,-owy
dupa,audiologia,0.1064934173266433,N:N,-ia
próba,schrupać,0.006459379496453921,V:V,s-
niepodległy,cwaniaczyć,0.17497275348646169,N:V,-yć
golf,drgnąć,0.02663205224030707,V:V,-nąć
polecić,flawonoidowy,0.12250365210329639,N:ADJ,-owy
iść,komicznie,0.10498758691087895,ADJ:ADV,-ie
kupić,nerwica,0.047456041089417145,N:N,-ica
iść,splunąć,0.4538795969760381,V:V,s-
gamrat,tańczenie,0.05054397073170691,V:N,-enie
dżudoka,ciupażka,0.23951462768406895,N:N,-ka
Szwed,spsienie,0.17011859577333033,V:N,-enie
głęboki,przepalić,0.16352436500483458,V:V,prze-
zaprosić,macierzysty,0.1224400266754706,N:ADJ,-ysty
ciężar,piżmaczek,0.21869670968328447,N:N,-ek
pomnieć,dyletantyzm,0.15097643387046755,N:N,-yzm
Ukraina,rędzina,0.25745247888829303,N:N,-ina
wolny,zagrażający,0.20188652310292032,V:ADJ,-ący
zwykły,wyszperać,0.1264375251891643,V:V,wy-
metr,eurowalutowy,0.1469020160198704,N:ADJ,-owy
leń,rzemieślnik,0.2520982014264934,N:N,-nik
śmieci,skaleczenie,0.12051689842281732,ADJ:N,-enie
kopać,stracony,0.14356405043082043,V:ADJ,-ony
lew,patrologiczny,0.19311701804079573,N:ADJ,-iczny
wiśnia,zeszmacenie,0.0341254078309815,V:N,-enie
ciągnąć,rasistyczny,0.11703556400876913,N:ADJ,-yczny
taksa,kalwinistycznie,0.17877177280610057,ADJ:ADV,-ie
zmienić,warkoczyk,0.12230739174052763,N:N,-yk
optymista,przetrzeć,0.04996500561754502,V:V,prze-
pesymista,urzędnik,0.3618543870054146,N:N,-ny
jadać,ansamblowy,0.03560836842955595,N:ADJ,-owy
jadalny,referacik,0.16945537318894488,N:N,-ik
Białoruś,parafiaństwo,0.2100507454102466,ADJ:N,-stwo
narodowy,żychlinianka,0.17235315944423346,N:N,-ka
tajemny,czarci,0.374243457260621,N:ADJ,-i
wieść,molekularnie,0.03674084088044194,ADJ:ADV,-ie
naprawić,Reunionka,0.15912429565253006,N:N,-ka
iść,Abelardowy,0.14942409648917698,N:ADJ,-owy
zarobić,wujaszkowy,0.24969595760724506,N:ADJ,-owy
ostrzec,mleczan,0.006865704443462128,N:N,-an
różny,przefiltrowywać,0.2460280241956283,V:V,-ywać
żebrać,oceanografia,0.01254400466960881,N:N,-ia
szantaż,monetka,0.17588822110757163,N:N,-ka
Indonezja,charkowianka,0.2043458357602329,N:N,-ka
Bretania,produkcyjnie,-0.02188010855288347,ADJ:ADV,-ie
zająć,szyjeczka,0.11683309806009257,N:N,-eczka
dym,cukierniczka,0.0893478709564739,N:N,-ka
przetaczać,nóżka,0.15179436360062382,N:N,-ka
