pivot,derivation,similarity,category,affix
ciemny,porosnąć,0.58584833,V:V,po-
próżny,fotometria,0.49677157,N:N,-ia
odkurzać,saletyński,0.47863066,N:ADJ,-ski
młot,nieziszczalnie,0.449072,ADJ:ADV,-ie
Ameryka,natrzepać,0.54428416,V:V,na-
Ameryka,oblegnąć,0.5501364,V:V,-nąć
obecny,bezsenność,0.5563491,ADJ:N,-ość
zamknąć,ministerski,0.5639446,N:ADJ,-ski
zegar,szwargotać,0.5983601,N:V,-ać
wart,przezwać,0.63055533,V:V,prze-
głupi,oddzialik,0.46973336,N:N,-ik
samobójca,harpunniczy,0.65178823,N:ADJ,-czy
alkohol,lasowanie,0.7114184,V:N,-anie
myć,podchodzenie,0.59370863,V:N,-enie
spadać,bitewka,0.607162,N:N,-ka
gwiazda,Germana,0.664205,N:N,-a
chciwy,proeuropejskość,0.5800763,ADJ:N,-ość
mianować,pododdział,0.5602785,N:N,pod-
dopełniać,poświęcać,0.7777919,V:V,-ać
celować,parnikowy,0.5456464,N:ADJ,-owy
bierny,ekosystemowy,0.709977,N:ADJ,-owy
narzędzie,odwołać,0.825036,V:V,od-
miejsce,komunikowanie,0.60896724,V:N,-anie
wołać,wyłapywać,0.6331239,V:V,-ywać
zapomnieć,krwawić,0.60656476,ADJ:V,-ić
słońce,niekonwencjonalnie,0.6024018,ADJ:ADV,-ie
wiadomy,Listopadowa,0.6360455,N:N,-owa
konew,donkiszotyzm,0.6524035,N:N,-yzm
obiecać,konisko,0.54964095,N:N,-isko
kolano,spławić,0.60328436,N:V,-ić
kolor,spiłowywać,0.52409136,V:V,-ywać
bordo,żałobniczka,0.67014825,N:N,-ka
żółty,praobraz,0.46100414,N:N,pra-
zielony,wyszorować,0.549607,V:V,wy-
niebieski,spółdzielczyni,0.58455515,ADJ:N,-yni
szary,indowy,0.67126197,N:ADJ,-owy
biały,zaczepiać,0.5158994,V:V,za-
fioletowy,numeanka,0.5984133,N:N,-ka
pomarańczowy,czerwonka,0.7082859,ADJ:N,-ka
różowy,prestidigitatorski,0.55682653,N:ADJ,-ski
czerwony,katakumbowość,0.52458215,ADJ:N,-ość
czarny,zawoalowany,0.6775285,V:ADJ,-any
brązowy,faścianka,0.61735064,N:N,-ka
potomek,hungarysta,0.6085023,N:N,-ysta
południe,puszeczka,0.58785677,N:N,-eczka
tłumaczyć,eurokratka,0.540623,N:N,-ka
truć,surferka,0.59884006,N:N,-ka
planeta,Dydakowy,0.53487843,N:ADJ,-owy
tokarz,strawienie,0.61468744,V:N,-enie
kierować,wrześniaczka,0.56951237,N:N,-ka
sterować,Mariuszówna,0.4929167,N:N,-ówna
palić,tematyka,0.5809438,N:N,-ka
więzić,śmiesznostka,0.49346375,N:N,-ka
nagły,żaglowy,0.57691735,N:ADJ,-owy
król,seksualnie,0.70417327,ADJ:ADV,-ie
zdać,odwiedzenie,0.5928044,V:N,-enie
butla,owsianka,0.5707837,ADJ:N,-ka
bieda,radiowy,0.68794906,N:ADJ,-owy
pytać,nieobecność,0.8637919,ADJ:N,-ość
móc,źrebak,0.61119395,N:N,-ak
komora,antyfaszystowski,0.44825494,N:ADJ,-owski
bliski,hydrotermiczny,0.5274284,ADJ:ADJ,hydro-
pić,pedofilia,0.5787536,N:N,-ia
Wikipedia,geszefcik,0.5120745,N:N,-ik
krzyż,zagadanie,0.4968475,V:N,-anie
chodzić,podrożeć,0.7093378,V:V,po-
straż,zatytułować,0.6112497,V:V,za-
przestrzec,smukło,0.5184959,ADJ:ADV,-o
grać,chromatynowy,0.509049,N:ADJ,-owy
księga,nagrywać,0.73007476,V:V,-ywać
duży,stenograficznie,0.48242444,ADJ:ADV,-ie
wytrysk,synowy,0.6073374,N:ADJ,-owy
kazać,kraterowy,0.48296344,N:ADJ,-owy
brud,purynowy,0.45756066,N:ADJ,-owy
szwagier,przepowiedzieć,0.59258264,V:V,prze-
noc,frekwencyjny,0.49772966,N:ADJ,-ny
skory,współasystować,0.5974804,V:V,współ-
padek,śrutówka,0.6626316,N:N,-ówka
badać,narwać,0.62854916,V:V,na-
naleźć,podle,0.6014771,ADJ:ADV,-e
robić,youtuberka,0.53420776,N:N,-ka
waga,papierniczy,0.57550627,N:ADJ,-czy
Śląsk,złagodzenie,0.52545214,N:N,z-
spółka,stronnik,0.62892866,N:N,-nik
sito,rozległość,0.5734564,ADJ:N,-ość
kawa,wojciechowianka,0.53374016,N:N,-ka
kopciuch,edylski,0.6041735,N:ADJ,-ski
cały,myślozbrodniarz,0.54676706,N:N,-arz
miesiąc,artylerzystka,0.49095762,N:N,-ka
przymiot,afirmatywnie,0.6275123,ADJ:ADV,-ie
znaczyć,kaszka,0.56933653,N:N,-ka
spoić,dawkować,0.617064,N:V,-ować
mąż,strumienica,0.61916125,N:N,-ica
stać,celujący,0.6263601,V:ADJ,-ący
położyć,sekowanie,0.62184775,V:N,-anie
panew,dotyczyć,0.5964989,N:V,-yć
imię,leniuch,0.5747313,N:N,-uch
urodzić,zajście,0.5870417,V:N,-ie
nożyce,Schetynianka,0.5306647,N:N,-anka
Walenty,bagrownica,0.52989286,V:N,-nica
uwaga,Alemanka,0.4360373,N:N,-ka
jeść,kijowianka,0.57299256,N:N,-ka
drukować,wstępowanie,0.69685805,V:N,-anie
druk,niedźwiedziowato,0.4683236,ADJ:ADV,-o
większy,łowczyna,0.5526,ADJ:N,-yna
tyrać,Janowicz,0.49409962,N:N,-wicz
kuchnia,przedrzeźniacz,0.5551413,V:N,-acz
łaźnia,Piotrostwo,0.5244398,N:N,-stwo
piwo,machinalnie,0.551639,ADJ:ADV,-ie
sypiać,Rajmundek,0.4308272,N:N,-ek
prać,miernota,0.51653934,ADJ:N,-ota
lód,nieuctwo,0.6025137,N:N,-ctwo
suszyć,mariensztacko,0.57387084,ADJ:ADV,-o
polski,tumakowy,0.5006828,N:ADJ,-owy
jeść,behawioralny,0.5799787,N:ADJ,-alny
stąpić,widoczny,0.51542425,N:ADJ,-ny
kwadrat,koniakowianka,0.6110466,N:N,-ka
łączyć,elektroenergetyczny,0.58715826,N:ADJ,-ny
pleść,syczek,0.66475856,N:N,-ek
środa,nieintencjonalny,0.54475576,ADJ:ADJ,nie-
niedźwiedź,formowanie,0.6175547,V:N,-anie
guz,strażacki,0.5942702,N:ADJ,-cki
kłąb,zjednywanie,0.5847021,V:N,-anie
szczęście,doić,0.6312668,N:V,-ić
kopnąć,Długoszowski,0.44166487,N:ADJ,-owski
codzienny,lizanie,0.6176927,V:N,-anie
płaski,przesunięcie,0.78467554,V:N,-ęcie
strzała,prządkowaty,0.63079697,N:ADJ,-owaty
pocałować,ciekły,0.5578322,V:ADJ,-ły
pies,rozrąbać,0.4858744,V:V,roz-
kanapa,paltko,0.6947415,N:N,-ko
wykrzyknąć,sczesać,0.7380219,V:V,s-
biskup,bimbrownictwo,0.4985454,N:N,-ctwo
sprawiedliwy,Zenuś,0.5493162,N:N,-uś
sport,ustnik,0.5503624,N:N,-nik
otyły,archetypiczny,0.6698612,N:ADJ,-iczny
model,buntownik,0.632535,V:N,-nik
mrówa,mankiecik,0.65662616,N:N,-ik
sznur,nieremasterowanie,0.6135325,N:N,nie-
waliza,fotogeniczność,0.5980444,ADJ:N,-ość
ostać,przekształcenie,0.5998403,N:N,prze-
student,cerowanie,0.66342777,V:N,-anie
zapalić,basztowy,0.5617259,N:ADJ,-owy
złoto,gabanie,0.508589,V:N,-anie
spoić,niesakralizowanie,0.6191328,N:N,nie-
młody,wnoszenie,0.6065333,V:N,-enie
ssać,nosorożcowy,0.6258873,N:ADJ,-owy
waga,płyteczka,0.6867855,N:N,-eczka
ława,przedrzeźniactwo,0.51405233,N:N,-ctwo
jaszczur,olbrzymowy,0.50153685,ADJ:ADJ,-owy
nowy,zesuwać,0.49600315,V:V,ze-
przewodzić,dotrzepać,0.6605427,V:V,do-
ogień,moczanowy,0.6219273,N:ADJ,-owy
poświęcić,dziesięciozłotówka,0.5342754,ADJ:N,-ka
piosenka,zanocować,0.5157323,V:V,za-
popiół,skostniałość,0.602743,ADJ:N,-ość
budować,endonimiczny,0.43393254,N:ADJ,-iczny
siny,zliczyć,0.5575334,V:V,z-
koszyk,prazeodymowy,0.4905823,N:ADJ,-owy
wielki,zgłoskowy,0.63802266,N:ADJ,-owy
szczery,oktawista,0.47296047,N:N,-ista
kapłan,fartuchowy,0.5486625,N:ADJ,-owy
kłamać,stragarz,0.53459483,N:N,s-
wojsko,niezmordowany,0.57770383,ADJ:ADJ,nie-
przeszły,ziemianka,0.62695354,N:N,-anka
męczyć,karmić,0.63605005,N:V,-ić
pała,luterstwo,0.65436536,ADJ:N,-stwo
lobby,kantyczkowy,0.5848432,N:ADJ,-owy
zamknąć,borówka,0.4567153,N:N,-ówka
nuda,karanie,0.64037675,V:N,-anie
akuszer,urzec,0.66516757,V:V,u-
bóg,śledczy,0.7655686,V:ADJ,-czy
dół,mizoginiczny,0.5232932,N:ADJ,-iczny
góra,przypalić,0.5314872,N:V,-ić
ogród,modniarski,0.5727424,N:ADJ,-ski
opieka,opamiętywać,0.5216108,V:V,-ywać
wdowa,niemuzykalność,0.5876759,ADJ:N,-ość
Estonia,własnościowy,0.6672259,N:ADJ,-owy
Węgry,przypadkowość,0.5709423,ADJ:N,-ość
Łotwa,gadatliwość,0.5276592,ADJ:N,-ość
Kanton,wackować,0.4173643,N:V,-ować
Stalin,zawiłość,0.57320017,ADJ:N,-ość
wodny,zajść,0.8470043,V:V,za-
grzeczny,abecadłowy,0.48481303,N:ADJ,-owy
indoeuropejski,pienisty,0.62882113,N:ADJ,-isty
erotyka,Trędzina,0.5905841,N:N,-ina
szyba,rogal,0.6348922,N:N,-al
zmęczyć,delikwentka,0.563874,N:N,-ka
ciekać,degustatorski,0.5900595,N:ADJ,-ski
ciekawy,ceglarstwo,0.63009137,N:N,-stwo
prawidło,wszechstronność,0.6228925,ADJ:N,-ość
król,wariacyjny,0.6357672,N:ADJ,-ny
podróż,wyolbrzymienie,0.56724834,V:N,-enie
piękny,Zygmuntowy,0.62248564,N:ADJ,-owy
dupa,audiologia,0.5931628,N:N,-ia
próba,schrupać,0.5735463,V:V,s-
niepodległy,cwaniaczyć,0.62413204,N:V,-yć
golf,drgnąć,0.63016003,V:V,-nąć
polecić,flawonoidowy,0.44388998,N:ADJ,-owy
iść,komicznie,0.6047252,ADJ:ADV,-ie
kupić,nerwica,0.54502136,N:N,-ica
iść,splunąć,0.63807964,V:V,s-
gamrat,tańczenie,0.61894995,V:N,-enie
dżudoka,ciupażka,0.6959579,N:N,-ka
Szwed,spsienie,0.50343174,V:N,-enie
głęboki,przepalić,0.59470046,V:V,prze-
zaprosić,macierzysty,0.53026,N:ADJ,-ysty
ciężar,piżmaczek,0.50767237,N:N,-ek
pomnieć,dyletantyzm,0.499802,N:N,-yzm
Ukraina,rędzina,0.64046746,N:N,-ina
wolny,zagrażający,0.6248817,V:ADJ,-ący
zwykły,wyszperać,0.5128792,V:V,wy-
metr,eurowalutowy,0.6185792,N:ADJ,-owy
leń,rzemieślnik,0.5654181,N:N,-nik
śmieci,skaleczenie,0.6547627,ADJ:N,-enie
kopać,stracony,0.7943555,V:ADJ,-ony
lew,patrologiczny,0.48802954,N:ADJ,-iczny
wiśnia,zeszmacenie,0.54002744,V:N,-enie
ciągnąć,rasistyczny,0.5563376,N:ADJ,-yczny
taksa,kalwinistycznie,0.4688505,ADJ:ADV,-ie
zmienić,warkoczyk,0.46106493,N:N,-yk
optymista,przetrzeć,0.5325895,V:V,prze-
pesymista,urzędnik,0.57012373,N:N,-ny
jadać,ansamblowy,0.52894855,N:ADJ,-owy
jadalny,referacik,0.5202302,N:N,-ik
Białoruś,parafiaństwo,0.6318935,ADJ:N,-stwo
narodowy,żychlinianka,0.5580495,N:N,-ka
tajemny,czarci,0.6960821,N:ADJ,-i
wieść,molekularnie,0.61587566,ADJ:ADV,-ie
naprawić,Reunionka,0.49621463,N:N,-ka
iść,Abelardowy,0.49826884,N:ADJ,-owy
zarobić,wujaszkowy,0.53822327,N:ADJ,-owy
ostrzec,mleczan,0.5215225,N:N,-an
różny,przefiltrowywać,0.5659898,V:V,-ywać
żebrać,oceanografia,0.5327339,N:N,-ia
szantaż,monetka,0.6200083,N:N,-ka
Indonezja,charkowianka,0.54432935,N:N,-ka
Bretania,produkcyjnie,0.56167376,ADJ:ADV,-ie
zająć,szyjeczka,0.56557715,N:N,-eczka
dym,cukierniczka,0.5961313,N:N,-ka
przetaczać,nóżka,0.651342,N:N,-ka
len,Katangijka,0.5326293,N:N,-ka
pisać,imitatywność,0.53330576,ADJ:N,-ość
taniec,półletalny,0.58622086,ADJ:ADJ,pół-
zacząć,mużycki,0.4720801,N:ADJ,-cki
żaba,nienadłamywanie,0.5505129,N:N,nie-
ryba,antropomorfizacyjny,0.57441586,N:ADJ,-ny
niedźwiedź,Rychlikowa,0.51629245,N:N,-owa
rzepa,obuwać,0.5885243,V:V,-wać
obuwie,adherentka,0.5263055,N:N,-ka
pole,epigraficzka,0.48689353,N:N,-ka
praca,córeczka,0.5725022,N:N,-eczka
przesadzić,okiść,0.5952507,N:N,o-
dąb,przeglądarka,0.82940984,V:N,-arka
wiąz,kolegować,0.5925824,N:V,-ować
złość,Kremerowa,0.48917747,N:N,-owa
ograniczyć,opalenizna,0.51105237,V:N,-izna
gniazdo,deszczyk,0.50088984,N:N,-yk
gryźć,kameralność,0.63395816,ADJ:N,-ość
budzić,konstrukcyjnie,0.5554839,ADJ:ADV,-ie
puszcza,stempelek,0.5905014,N:N,-ek
obiecać,lekkostrawność,0.41265512,ADJ:N,-ość
wrócić,botoksowy,0.4347465,N:ADJ,-owy
smak,spaślak,0.5707904,V:N,-ak
tęcza,wyspać,0.5960437,V:V,wy-
róg,adeninowy,0.5176851,N:ADJ,-owy
żyć,niewolnica,0.65403265,N:N,-nica
razić,imprymowanie,0.6038769,V:N,-anie
jąć,średniówkowy,0.5590946,N:ADJ,-owy
buchać,ośrodkowy,0.56215864,N:ADJ,-owy
dychać,twarogowy,0.4871924,N:ADJ,-owy
mordować,symbolizacja,0.64647466,V:N,-cja
maska,orkiestrówka,0.6194935,N:N,-ówka
marny,suporcik,0.65078807,N:N,-ik
dać,przedmecz,0.6085513,N:N,przed-
dawać,winny,0.85885966,N:ADJ,-ny
soczewica,prysznicowy,0.6305164,N:ADJ,-owy
wosk,kryczka,0.53369516,N:N,-ka
opisać,zrywać,0.60492194,V:V,-ać
wyspa,krwiopijczy,0.534891,N:ADJ,-czy
używać,Hanowerczyk,0.5207272,N:N,-czyk
trawa,moralizatorstwo,0.5132147,N:N,-stwo
kolej,pomykanie,0.56337166,V:N,-anie
kłamać,Agopsowiczowa,0.42443168,N:N,-owa
łatwy,betainowy,0.39686537,N:ADJ,-owy
całkowity,trójwymiarowo,0.62520504,ADJ:ADV,-o
cały,kapucha,0.63617694,N:N,-cha
słoń,mariawityzm,0.49803454,N:N,-yzm
użytkować,emanowanie,0.63823915,V:N,-anie
konieczny,makaronik,0.5936847,N:N,-ik
lato,pastusi,0.5363261,N:ADJ,-i
elektryczny,prymitywistyczny,0.5796184,N:ADJ,-yczny
róg,akceptowalny,0.55231047,V:ADJ,-alny
książę,gazówka,0.58109474,N:N,-ówka
pieśń,parczek,0.6390578,N:N,-ek
rudy,postraszyć,0.51262486,V:V,po-
prosić,happeningowy,0.42963767,N:ADJ,-owy
